,title,post_publish_time,code_name,content
10,赣锋锂业本周深股通持股市值增加2.28亿元，居能源金属板块第一,2023-07-09 14:07:25,002460.sz,赣锋锂业本周(2023/07/02-2023/07/09)累计跌幅达0.1%，截至当前最新股价报收60.90元。从增量上来看，7月3日至7月7日间赣锋锂业获深股通增持369.49万股，持股市值增加2.28亿元。从存量上来看，截至当前最新持股量1.32亿股，最新持股市值80.48亿元，深股通持股量占A股总股本比例为8.19%，占流通股股本比例达10.94%。本周赣锋锂业深股通成交详细数据如下表： 在两市2698家沪深股通标的中，赣锋锂业期内深股通净买入值排名第22，深股通最新持股市值排名第51。按照东财二级行业分类的沪深股通标的统计情况来看，在所属能源金属板块中，赣锋锂业本周深股通净买入值行业排名1/11，最新持股市值行业排名1/11。
11,赣锋锂业07月07日获深股通增持67.91万股,2023-07-08 08:56:19,002460.sz,07月07日，赣锋锂业获深股通增持67.91万股，最新持股量为1.32亿股，占公司A股总股本的8.19%。  
12,赣锋锂业：融资净偿还104.11万元，融资余额44.79亿元（07-06）,2023-07-07 08:46:19,002460.sz,赣锋锂业融资融券信息显示，2023年7月6日融资净偿还104.11万元；融资余额44.79亿元，较前一日下降0.02%。 融资方面，当日融资买入4958.75万元，融资偿还5062.86万元，融资净偿还104.11万元。融券方面，融券卖出12.66万股，融券偿还8.52万股，融券余量270.34万股，融券余额1.65亿元。融资融券余额合计46.43亿元。
13,赣锋锂业07月06日被深股通减持112.35万股,2023-07-07 08:28:37,002460.sz,07月06日，赣锋锂业被深股通减持112.35万股，最新持股量为1.31亿股，占公司A股总股本的8.15%。  
14,赣锋锂业：融资净买入2020.5万元，融资余额44.8亿元（07-05）,2023-07-06 08:47:00,002460.sz,赣锋锂业融资融券信息显示，2023年7月5日融资净买入2020.5万元；融资余额44.8亿元，较前一日增加0.45%。 融资方面，当日融资买入1.05亿元，融资偿还8516.55万元，融资净买入2020.5万元。融券方面，融券卖出7.78万股，融券偿还5.75万股，融券余量266.2万股，融券余额1.65亿元。融资融券余额合计46.45亿元。
15,赣锋锂业07月05日获深股通增持64.42万股,2023-07-06 08:28:52,002460.sz,07月05日，赣锋锂业获深股通增持64.42万股，已连续4日获深股通增持，共计544.57万股，最新持股量为1.33亿股，占公司A股总股本的8.22%。  
16,赣锋锂业：拟10派10元 股权登记日为7月11日,2023-07-05 21:52:05,002460.sz,赣锋锂业7月5日公告，拟每10股派10元，股权登记日为7月11日，除权除息日为7月12日，派息日为7月12日。
17,赣锋锂业：融资余额44.6亿元，创近一年新低（07-04）,2023-07-05 08:51:15,002460.sz,赣锋锂业融资融券信息显示，2023年7月4日融资净偿还1756.44万元；融资余额44.6亿元，创近一年新低，较前一日下降0.39%。 融资方面，当日融资买入4435.85万元，融资偿还6192.28万元，融资净偿还1756.44万元。融券方面，融券卖出13.11万股，融券偿还7.03万股，融券余量264.16万股，融券余额1.63亿元。融资融券余额合计46.23亿元。
18,赣锋锂业07月04日获深股通增持249.24万股,2023-07-05 08:19:54,002460.sz,07月04日，赣锋锂业获深股通增持249.24万股，已连续3日获深股通增持，共计480.15万股
19,赣锋锂业股东户数减少1280户，户均持股22.69万元,2023-07-04 16:10:09,002460.sz,赣锋锂业2023年7月4日在深交所互动易中披露，截至2023年6月30日公司A股股东户数为32.45万户，较上期（2023年6月9日）减少1280户，减幅为0.39%。 赣锋锂业股东户数高于行业平均水平。根据Choice数据，截至2023年6月30日有色金属行业上市公司平均股东户数为7.16万户。其中，公司股东户数处于3.5万~6万区间占比最高，为23.66%。  2023年5月10日至今，公司股东户数有所下降，区间跌幅为2.02%。2023年5月10日至2023年6月30日区间股价下降5.90%。  截至2023年6月30日，公司最新A股总股本为20.17亿股，其中流通股本为12.07亿股。最新户均持有流通股数为3722，较上期略有上升；户均流通股市值为22.69万元。 赣锋锂业户均持有流通市值高于行业平均水平。根据Choice数据，截至2023年6月30日，有色金属行业A股上市公司平均户均持有流通股市值为22.62万元。其中，24.43%的公司户均持有流通股市值在13万~19.5万区间内。  2023年6月30日，深股通持有赣锋锂业的股份数量为1.28亿股，占A股流通股本的7.96%，较上期（2023年6月9日）的1.25亿股上升2.61%。
20,赣锋锂业07月03日获深股通增持100.27万股,2023-07-04 09:07:19,002460.sz,07月03日，赣锋锂业获深股通增持100.27万股，最新持股量为1.29亿股，占公司A股总股本的8.02%。  
21,赣锋锂业：融资净买入1304.77万元，融资余额44.77亿元（07-03）,2023-07-04 08:48:43,002460.sz,赣锋锂业融资融券信息显示，2023年7月3日融资净买入1304.77万元；融资余额44.77亿元，较前一日增加0.29%。 融资方面，当日融资买入7266.55万元，融资偿还5961.78万元，融资净买入1304.77万元。融券方面，融券卖出11.93万股，融券偿还8.14万股，融券余量258.08万股，融券余额1.58亿元。融资融券余额合计46.36亿元。
22,赣锋锂业：融资余额44.64亿元，创近一年新低（06-30）,2023-07-03 08:55:50,002460.sz,赣锋锂业融资融券信息显示，2023年6月30日融资净偿还1211.41万元；融资余额44.64亿元，创近一年新低，较前一日下降0.27%。 融资方面，当日融资买入7425.31万元，融资偿还8636.72万元，融资净偿还1211.41万元。融券方面，融券卖出16.93万股，融券偿还19.99万股，融券余量254.29万股，融券余额1.55亿元。融资融券余额合计46.19亿元。
23,赣锋锂业本周融资净偿还1365.27万元，居能源金属板块第五,2023-07-02 15:04:03,002460.sz,赣锋锂业本周(2023/06/26-2023/06/30)累计跌幅达1.93%，截至6月30日最新股价报收60.96元。从增量上来看，6月26日至6月29日融资买入交易规模2.58亿元，融资偿还规模2.72亿元，期内融资净偿还1365.27万元。从存量上来看，截止7月2日，赣锋锂业融资融券余额46.3亿元，其中融资余额规模44.76亿元，融券余额规模1.54亿元。 赣锋锂业本周两融资金延续回落态势，融资余额已连续4周降低累计达2.23亿元。在两市3192家融资融券标的中，赣锋锂业期内融资净买入值排名第2768，期末融资余额排名第27。按东财二级行业分类的融资融券标的统计情况来看，在所属能源金属板块中，赣锋锂业本周融资净买入额排名7/11，期末融资余额行业排名2/11。
24,赣锋锂业本周深股通持股市值减少1.71亿元，居能源金属板块第二,2023-07-02 14:03:52,002460.sz,赣锋锂业本周(2023/06/25-2023/07/02)累计跌幅达1.93%，截至当前最新股价报收60.96元。从增量上来看，6月26日至6月30日间赣锋锂业被深股通减持282.78万股，持股市值减少1.71亿元。从存量上来看，截至当前最新持股量1.28亿股，最新持股市值78.3亿元，深股通持股量占A股总股本比例为7.96%，占流通股股本比例达10.64%。本周赣锋锂业深股通成交详细数据如下表： 赣锋锂业本周北向资金延续流出态势，深股通持股市值已连续2周减少累计达2.07亿元。在两市2698家沪深股通标的中，赣锋锂业期内深股通净买入值排名第2646，深股通最新持股市值排名第52。按照东财二级行业分类的沪深股通标的统计情况来看，在所属能源金属板块中，赣锋锂业本周深股通净买入值行业排名10/11，最新持股市值行业排名1/11。
25,赣锋锂业06月30日获深股通增持130.64万股,2023-07-01 08:01:59,002460.sz,06月30日，赣锋锂业获深股通增持130.64万股，最新持股量为1.28亿股，占公司A股总股本的7.96%。  
26,直击股东大会丨赣锋锂业：四五万的锂价公司也能生存 目前碳酸锂供需相对平衡,2023-06-30 23:43:36,002460.sz,"6月29日上午，赣锋锂业2022年度股东大会在公司总部江西新余召开，公司董事长李良彬和总裁王晓申因在阿根廷未能现场参加，同时，公司财务总监、董事会秘书、独立董事也没有现场参加股东大会。 公司方面，现场参加股东大会的只有一位副总，一位财务顾问以及证券部相关负责人。 董事长李良彬通过语音连线的方式，向股东们介绍了公司近期的经营情况以及未来的发展规划，李良彬表示，将努力把赣锋锂业打造成一个具有高端智能制造能力的企业，在原材料保供、动力电池迭代、电池回收再生等能源转型关键议题上发挥更大的力量。 在回应股东关于公司去年因涉嫌内幕交易被立案调查的问题时，公司现场参会的副总称，该事件还没有结论。  同样作为国内锂电龙头企业，与天齐锂业董事长蒋卫平携一众高管亮相股东大会相比，由于种种原因，赣锋锂业股东大会的“阵容含金量”相较逊色一些。 6月29日上午，赣锋锂业2022年度股东大会在公司的研发大楼四楼会议室举行。《每日经济新闻》记者在现场注意到，公司董事长李良彬，副董事长、总裁王晓申，财务总监黄婷，董事会秘书候映学等人均以线上方式参会，没有到场，4位独立董事也是如此。来到现场参会的，只有公司副总欧阳明及公司证券部负责人。 《每日经济新闻》记者注意到，从进公司大门，到股东大会现场，沿路没有关于本次股东大会的指示牌。会场中的会议桌上，也未放置铭牌，无法直观区分公司人员和股东。 股东大会主持人现场介绍，公司董事长、总裁和财务总监均在阿根廷出差，因此无法到现场参会，是通过连线的方式参加本次股东大会。 李良彬通过语音向股东介绍了公司近期的经营情况和未来发展规划。他表示，在克服了重重困难之后，6月份公司阿根廷盐湖项目正式投产，项目规划一期产能4万吨碳酸锂，二期不低于2万吨碳酸锂。“这是我们在阿根廷投产的第一个资源项目，也是我们在海外投产的第一个盐湖项目，对公司优化资源配置，完善全球布局有着深远意义。” 李良彬介绍，非洲马里项目也取得了一些积极进展。根据估算，该项目的矿石资源量增加到了约2.1亿吨，折合碳酸锂量约714万吨，相当于之前估值的资源量提高了约48%。此外，该项目二期产能规划提高至每年约50万吨锂辉石精矿，使一期二期的总产能达到每年100万吨锂辉石精矿。 在谈到公司未来的发展规划时，李良彬表示，公司将持续完善上下游一体化的资源布局。一方面，新能源行业正处在高速发展阶段，公司将继续优化上游资源布局，在全球范围内去营造更多优质项目，提升项目的投资建设效率，保障未来锂电产业链的原材料供应。 “另一方面，我们将继续推进固态电池商业化进程，以商业化带动技术研发，推动电池领域技术迭代。我们将坚持技术赣锋路线，通过技术能力来提升产品品质、生产效率，加快产品的更新、开发、迭代节奏，降低开采生产过程的能源消耗及排放，进而推动整个行业正向发展。真正达到利用有限的锂资源，为人类发展而进一步创造绿色清洁健康的生活。”李良彬介绍。  在介绍完公司的发展情况后，董事长李良彬下线，现场由公司副总欧阳明及证券部负责人与股东互动交流。 有股东提问，赣锋锂业本次审议的议案中，有一项《关于使用自有资金进行风险投资的议案》，涉及以15亿元投资股票等项目的议案。公司在操作中，是否会犯类似去年因涉嫌内幕交易被证监会立案的错误？ 公司副总欧阳明表示，她作为上一任董秘，当时也经历了这个事情，所以想跟各位股东补充汇报一下事件情况。到目前为止，事情还没有结论。“我们跟江西证监局汇报沟通，提供证据材料，我们在配合调查当中。”她说道。 不过，欧阳明也表示，下一步公司会加强内部的投资风控。 此外，会议现场，有股东问起：公司董事长李良彬曾说“锂盐有60万元一吨的昨天,也可能有10万元一吨的明天”，假如真跌至这个水平，赣锋锂业是否还有盈利的能力？ 赣锋锂业证券部负责人表示，首先要澄清一下董事长的意思，并不是说锂价一定会跌至10万元/吨，而是指万一跌到了这个价格，公司要保证自己的生存。 上述负责人表示，公司作为龙头企业有那么多年的积累，什么样的锂价都见过，四五万的锂价都能够生存，所以大家也不用太担心。 “供需关系是决定锂价的主要因素之一。”该负责人会上还透露，目前来看，碳酸锂的供需相对比较平衡。"
27,大宗交易：机构账户买入赣锋锂业303.61万元（06-30）,2023-06-30 16:53:15,002460.sz,2023年6月30日，赣锋锂业发生1笔大宗交易，总成交5.02万股，成交金额303.61万元，成交价60.48元，折价0.79%。
28,赣锋锂业：融资余额44.76亿元，创近一年新低（06-29）,2023-06-30 09:00:01,002460.sz,2023年6月29日赣锋锂业融资余额44.76亿元，创近一年新低
29,赣锋锂业06月29日被深股通减持184.73万股,2023-06-30 07:56:19,002460.sz,06月29日，赣锋锂业被深股通减持184.73万股，已连续5日被深股通减持，共计490.19万股，最新持股量为1.27亿股，占公司A股总股本的7.88%。  
30,【调研快报】赣锋锂业接待深圳乐中控股有限公司等多家机构调研,2023-06-29 21:22:46,002460.sz,赣锋锂业接待深圳乐中控股有限公司等多家机构调研
31,赣锋锂业：锂电池回收在短期替代资源开采的可能性不大,2023-06-29 19:32:30,002460.sz,赣锋锂业近期接受投资者调研时称，公司十分看重锂电池回收的长期价值，特别是在环保以及ESG方面的优点，预计未来公司的锂回收业务比重将较目前进一步提高。但目前废旧电池回收行业也面临着技术参差不齐，回收渠道未搭建完善等缺点，因此回收在短期替代资源开采的可能性不大。
32,赣锋锂业：连续3日融资净买入累计2485.05万元（06-28）,2023-06-29 08:48:23,002460.sz,赣锋锂业融资融券信息显示，2023年6月28日融资净买入601.75万元；融资余额45.15亿元，较前一日增加0.13%。 融资方面，当日融资买入5760.6万元，融资偿还5158.84万元，融资净买入601.75万元，连续3日净买入累计2485.05万元。融券方面，融券卖出9.16万股，融券偿还9.39万股，融券余量158.54万股，融券余额9623.18万元。融资融券余额合计46.11亿元。
33,赣锋锂业06月28日被深股通减持111.26万股,2023-06-29 07:59:46,002460.sz,06月28日，赣锋锂业被深股通减持111.26万股，已连续4日被深股通减持，共计305.46万股
34,赣锋锂业：融资净买入1312.31万元，融资余额45.09亿元（06-27）,2023-06-28 08:45:09,002460.sz,2023年6月27日赣锋锂业融资净买入1312.31万元，融资余额45.09亿元
35,赣锋锂业06月27日被深股通减持38.43万股,2023-06-28 07:58:17,002460.sz,06月27日，赣锋锂业被深股通减持38.43万股，已连续3日被深股通减持，共计194.2万股，最新持股量为1.3亿股，占公司A股总股本的8.06%。  
36,赣锋锂业：融资净买入570.99万元，融资余额44.96亿元（06-26）,2023-06-27 08:50:45,002460.sz,赣锋锂业融资融券信息显示，2023年6月26日融资净买入570.99万元；融资余额44.96亿元，较前一日增加0.13% 融资方面，当日融资买入6142.83万元，融资偿还5571.84万元，融资净买入570.99万元。融券方面，融券卖出14.69万股，融券偿还13.26万股，融券余量164.57万股，融券余额1.01亿元。融资融券余额合计45.96亿元。
37,赣锋锂业06月26日被深股通减持78.99万股,2023-06-27 07:53:21,002460.sz,06月26日，赣锋锂业被深股通减持78.99万股，最新持股量为1.3亿股，占公司A股总股本的8.09%。
38,大型矿山增投产预期强 下半年锂价如何走？,2023-06-26 21:25:54,002460.sz,2023年上半年，国内锂盐价格大起大落，下半年走势愈发受到行业关注，其中矿端产能或迎来较大规模的投放，成为下半年锂盐价格的一大变数。 “锂消费长期仍具有确定性，全球范围内电动车渗透率仍然较低，电化学储能新增装机规模也有数倍空间，但预计锂年内需求端或仅为弱修复。”6月20日，招商期货颜正野在研报中表示。  事实上，多个头部锂矿企业下半年均有产能投、增产预期。以赣锋锂业为例，6月12日晚，赣锋锂业发布公告称，公司近日收到全资子公司GanfengLithiumNetherlandsCo.，B.V的控股子公司阿根廷MineraExarS.A.公司的通知，其旗下阿根廷Cauchari-Olaroz盐湖项目已产出首批碳酸锂产品。公司预计随着后续的产能爬坡及产线优化，该项目将逐步产出电池级产品。 赣锋锂业相关负责人向《证券日报》记者表示，除了阿根廷项目外，丰城项目或也将运行投产，2022年锂盐价格高，行业扩产动力足，很多公司2023年都将有产能释放，预计公司今年有3万吨左右的产能增加。 此外，5月7日，盛新锂能萨比星锂矿项目顺利试车，标志该矿山项目正式进入试生产阶段。2021年11月，盛新锂能收购MaxMind公司51%股权，其下属津巴布韦孙公司拥有位于津巴布韦萨比星锂钽矿项目总计40个稀有金属矿块的采矿权证，设计原矿生产规模90万吨/年，折合锂精矿约20万吨。 与此同时，中矿资源旗下Bikita锂矿上半年也正式投产运行，项目达产后，生产成本将大幅降低，预计年产锂精矿41.2万吨。 “过去2年持续困扰产业链的矿端供给约束将在下半年明显缓解，主要表现为新的世界级矿山增、投产。预计2023、2024年全球锂供应达107.9、147.2万吨LCE，同比增速为39.7%、36.4%，季度节奏上，2023Q2-Q3供应环比增速较快，且未完全定价。”颜正野表示，其中西澳的锂辉石仍是主要贡献，涉及MtMarion等大矿山的新产能爬产；国内锂辉石供应集中于川西北，相对刚性，主要是川能动力旗下的李家沟的增产预期。  大型锂矿投产是否会对锂盐供给造成冲击，进而影响下半年锂价？颜正野表示，预计二季度以后供需双弱格局有望变成供需双强，但供给端边际增量明显更多，逐渐成为影响锂价的核心矛盾；预计2024年全球锂过剩量达22.5万吨LCE，主要对应海外新规划产能进一步放量，大趋势过剩是比较清晰的。 不过，在隆众资讯分析师于亚楠看来，供应增加会对锂盐价格造成一定影响，但并不会对市场形成较大冲击。 “上半年非洲已经有多个矿山开始投产，但整体产量并未出现明显增量，下半年主要有Sonora、ThackerPass、Rose、SanJose、枧下窝陶瓷土矿、李家沟等或将投产，矿山投产后，产量也需要一定时间爬坡，短期并不会对市场造成巨大冲击。投产产能爬坡短期一年，长期两年。”隆众资讯锂矿分析师于亚楠向《证券日报》记者表示。 对此，赣锋锂业相关负责人表示，矿端供给其实仍然存在一定的不确定性，此前阿根廷项目预计很早就能产出，但是因为种种原因包括疫情等因素影响今年才投产，很多企业在海外也可能会遇到这种情况。 对此，真锂研究院首席分析师墨柯向《证券日报》记者表示，总体来看，下半年的供给会多起来，此轮上涨或存在大供应商抬价因素，但随着新的投产项目的增加，抬价空间会变小，七八月份碳酸锂价格仍存在较大下行压力。
39,赣锋锂业：连续7日融资净偿还累计1.13亿元（06-21）,2023-06-26 08:44:56,002460.sz,2023年6月21日赣锋锂业连续7日融资净偿还累计1.13亿元
40,赣锋锂业06月21日被深股通减持76.77万股,2023-06-22 07:42:39,002460.sz,06月21日，赣锋锂业被深股通减持76.77万股，最新持股量为1.31亿股，占公司A股总股本的8.14%。
41,赣锋锂业：连续6日融资净偿还累计9314.76万元（06-20）,2023-06-21 08:46:25,002460.sz,2023年6月20日赣锋锂业连续6日融资净偿还累计9314.76万元
42,赣锋锂业06月20日获深股通增持19.72万股,2023-06-21 08:05:18,002460.sz,06月20日，赣锋锂业获深股通增持19.72万股，最新持股量为1.32亿股，占公司A股总股本的8.18%。  
43,赣锋锂业：Goulamina锂辉石项目资源量更新，氧化锂探明、控制、推断资源总量289万吨,2023-06-20 20:40:15,002460.sz,赣锋锂业月20日公告，公司近日收到全资子公司赣锋国际的通知，LeoLithiumLimited近期对Goulamina锂辉石项目的资源量估算进行了更新，此次Goulamina锂辉石项目的探明、控制、推断锂矿石资源总量增加到了约2.11亿吨，更新后的平均氧化锂品位为1.37%，其中氧化锂探明、控制、推断资源总量为289万吨，折合碳酸锂当量约为714万吨。公司目前通过赣锋国际间接持有Goulamina锂辉石项目50%权益。
44,赣锋锂业：Goulamina锂辉石项目资源量更新,2023-06-20 20:30:07,002460.sz,赣锋锂业(002460)6月20日晚间公告，公司近日收到全资子公司赣锋国际的通知，LeoLithiumLimited近期对Goulamina锂辉石项目的资源量估算进行了更新，此次Goulamina锂辉石项目的探明、控制、推断锂矿石资源总量增加到了约2.11亿吨，更新后的平均氧化锂品位为1.37%，其中氧化锂探明、控制、推断资源总量为289万吨，折合碳酸锂当量约为714万吨。公司目前通过赣锋国际间接持有Goulamina锂辉石项目50%权益。
45,赣锋锂业与澳洲矿企合作模式生变 有何影响？,2023-06-20 18:47:56,002460.sz,全球锂资源龙头赣锋锂业（002460.SZ/01772.HK）与澳洲矿企的合作模式生变，由代加工转为包销模式。 6月17日，赣锋锂业发布公告称，经与澳大利亚矿商ProcessMineralsInternationalPtyLtd（下称PMI）协商，基于当前市场形势判断，双方同意提前终止合作协议，PMI将以市场价格向其销售原代加工部分的锂辉石。 PMI是澳洲上市公司澳大利亚矿产资源有限公司（MRL）的全资子公司。赣锋锂业与PMI各持有澳大利亚ReedIndustrialMineralsPtyLtd（RIM）一半的股权，RIM在澳洲拥有MtMarion锂辉石项目。 按照双方在2022年2月达成的原协议，赣锋锂业包销MtMarion锂精矿总产量49%，PMI包销份额为51%。此外，PMI包销的这部分锂辉石，将由赣锋锂业代加工为双方约定的锂化合物产品，且由其负责销售。 今年1月，双方达成的协议显示，将原协议中的合作期限更新至2023年底，且可以经双方同意后进一步续期12个月至2024年底。 据界面新闻了解，此次新协议的签订，意味着赣锋锂业包销了MtMarion锂矿项目的全部产量。包销又称独家经销，是指供货人通过包销协议把某种商品或某类商品，在某个地区和一定期限内的经营权给予某销商的一种贸易方式。 “协议变更对赣锋锂业没有明显影响，新协议的时效将覆盖原合作协议。”6月20日，赣锋锂业证券部门对界面新闻记者回应称。 PMI之所以更换合作模式，应与前段时间的锂盐价格剧烈下跌有关。 “今年年初，下游碳酸锂价格剧烈下跌，上游矿端的反应速度则相对较慢。这种情况下，矿商直接出售原矿更为合适。”一位不愿具名的业内人士对界面新闻表示。 去年11月，碳酸锂价格达到60万元/吨左右的高位，之后进入下跌通道。由于新能源汽车需求不振、产业链各环节都在消化高库存，今年4月下旬电池级碳酸锂均价最低跌至18万元/吨。 截至6月20日，上海钢联数据显示，电池级碳酸锂均价已回升至31.5万元/吨，两个月内上涨了75%。 上述业内人士对界面新闻记者表示，对赣锋锂业而言，代加工和销售的模式意味着其有稳定的加工费用等收入，包销模式则具备更高的自由度和掌控度。 “两者各有优势。一般在行情较好时，包销模式能够给赣锋锂业等锂盐生产商提供更多的利润操作空间。”该人士表示。 目前赣锋锂业生产锂盐的原材料，主要来自澳洲锂辉石矿山。其中，MtMarion锂辉石精矿为澳大利亚在产规模最大的锂辉石项目之一。 赣锋锂业此前表示，MtMarion项目锂辉石精矿产能正由原45万-48万吨/年，扩建为90万吨/年，预计新增产能的爬坡工作将从2023年二季度开始，2023年全年锂辉石精矿产出以及锂辉石精矿平均品位均有望同比提升。 除了MtMarion之外，赣锋锂业正在扩大资源端来源。 今年6月10日，赣锋锂业在阿根廷的Cauchari-Olaroz盐湖项目正式投产。该盐湖锂资源总量约2458万吨碳酸锂当量(LCE)，是目前全球最大的盐湖提锂项目之一。项目规划一期年产能4万吨LCE，二期不低于2万吨LCE。 截至6月20日收盘，赣锋锂业报收63.33元，下跌0.97%，市值为1220亿元。
46,赣锋锂业股东户数下降1.82%，户均持股23.69万元,2023-06-20 17:11:39,002460.sz,赣锋锂业最新股东户数32.57万户，高于行业平均水平。公司户均持有流通股份3707股；户均流通市值23.69万元。
47,赣锋锂业：公司旗下阿根廷 Cauchari-Olaroz 盐湖项目已产出首批碳酸锂产品,2023-06-20 16:29:38,002460.sz,每经AI快讯，有投资者在投资者互动平台提问：公司公告阿根廷co盐湖6月投产，但一直没发公告，请问是否意味着还降延期？ 赣锋锂业（002460.SZ）6月20日在投资者互动平台表示，公司旗下阿根廷Cauchari-Olaroz盐湖项目已产出首批碳酸锂产品。
48,赣锋锂业：连续5日融资净偿还累计8827万元（06-19）,2023-06-20 08:48:44,002460.sz,赣锋锂业融资融券信息显示，2023年6月19日融资净偿还64.24万元；融资余额45.15亿元，较前一日下降0.01%。 融资方面，当日融资买入9953.46万元，融资偿还1亿元，融资净偿还64.24万元，连续5日净偿还累计8827万元。融券方面，融券卖出7.16万股，融券偿还12.68万股，融券余量171.19万股，融券余额1.09亿元。融资融券余额合计46.25亿元。
