,title,post_publish_time,code_name,content
11,中孚实业07月27日获沪股通增持87.42万股,2023-07-28 07:54:21,600595.sh,07月27日，中孚实业获沪股通增持87.42万股，已连续8日获沪股通增持，共计827.02万股，最新持股量为1450.25万股，占公司A股总股本的0.36%。  
12,中孚实业：融资净买入117.08万元，融资余额7628.48万元（07-27）,2023-07-28 07:37:59,600595.sh,中孚实业融资融券信息显示，2023年7月27日融资净买入117.08万元；融资余额7628.48万元，较前一日增加1.56% 融资方面，当日融资买入266.08万元，融资偿还148.99万元，融资净买入117.08万元。融券方面，融券卖出41.14万股，融券偿还0股，融券余量42.17万股，融券余额119.34万元。融资融券余额合计7747.82万元。
13,中孚实业07月26日获沪股通增持68.82万股,2023-07-27 07:53:21,600595.sh,07月26日，中孚实业获沪股通增持68.82万股，已连续7日获沪股通增持，共计739.6万股，最新持股量为1362.83万股，占公司A股总股本的0.34%。  
14,中孚实业：融资净偿还4.55万元，融资余额7511.4万元（07-26）,2023-07-27 07:48:30,600595.sh,中孚实业融资融券信息显示，2023年7月26日融资净偿还4.55万元；融资余额7511.4万元，较前一日下降0.06% 融资方面，当日融资买入205.49万元，融资偿还210.04万元，融资净偿还4.55万元。融券方面，融券卖出0股，融券偿还0股，融券余量1.03万股，融券余额2.9万元。融资融券余额合计7514.3万元。
15,中孚实业07月25日获沪股通增持217.42万股,2023-07-26 07:53:24,600595.sh,07月25日，中孚实业获沪股通增持217.42万股，已连续6日获沪股通增持，共计670.78万股，最新持股量为1294万股，占公司A股总股本的0.32%。  
16,中孚实业：融资净偿还232.35万元，融资余额7515.95万元（07-25）,2023-07-26 07:47:56,600595.sh,中孚实业融资融券信息显示，2023年7月25日融资净偿还232.35万元；融资余额7515.95万元，较前一日下降3% 融资方面，当日融资买入75.26万元，融资偿还307.61万元，融资净偿还232.35万元。融券方面，融券卖出0股，融券偿还0股，融券余量1.03万股，融券余额2.88万元。融资融券余额合计7518.83万元。
29,中孚实业07月18日获沪股通增持222.1万股,2023-07-19 07:48:46,600595.sh,07月18日，中孚实业获沪股通增持222.1万股，最新持股量为845.32万股，占公司A股总股本的0.21%。  
30,中孚实业：融资净买入3258元，融资余额7260.85万元（07-18）,2023-07-19 07:30:10,600595.sh,2023年7月18日中孚实业融资净买入3258元，融资余额7260.85万元
31,中孚实业：连续3日融资净偿还累计253.19万元（07-17）,2023-07-18 07:32:27,600595.sh,2023年7月17日中孚实业连续3日融资净偿还累计253.19万元
32,中孚实业本周融资净买入6.57万元，居有色金属板块第十九,2023-07-16 15:04:09,600595.sh,中孚实业本周(2023/07/10-2023/07/14)累计跌幅达1.82%，截至7月14日最新股价报收2.70元。从增量上来看，7月10日至7月14日融资买入交易规模946.11万元，融资偿还规模939.54万元，期内融资净买入6.57万元。从存量上来看，截止7月16日，中孚实业融资融券余额7337.46万元，其中融资余额规模7334.67万元，融券余额规模2.78万元。 在两市3229家融资融券标的中，中孚实业期内融资净买入值排名第1451，期末融资余额排名第2497。按东财二级行业分类的融资融券标的统计情况来看，在所属有色金属板块中，中孚实业本周融资净买入额排名19/54，期末融资余额行业排名41/54。
33,中孚实业：本周沪股通持股量环比减少11%，周内减仓幅度居有色金属板块第八,2023-07-16 14:05:27,600595.sh,中孚实业本周(2023/07/09-2023/07/16)累计跌幅达1.82%，截至当前最新股价报收2.70元。从增量上来看，7月10日至7月14日间中孚实业被沪股通减持90.64万股，持股市值减少242.79万元。从存量上来看，截至当前最新持股量623.22万股，最新持股市值1682.7万元，沪股通持股量占A股总股本比例为0.16%。本周中孚实业沪股通成交详细数据如下表： 在两市2699家沪深股通标的中，中孚实业期内沪股通净买入值排名第1647，沪股通最新持股市值排名第2320。按照东财二级行业分类的沪深股通标的统计情况来看，在所属有色金属板块中，中孚实业本周沪股通净买入值行业排名32/48，最新持股市值行业排名41/48。
34,中孚实业07月14日被沪股通减持69.88万股,2023-07-15 07:51:07,600595.sh,07月14日，中孚实业被沪股通减持69.88万股，最新持股量为623.22万股，占公司A股总股本的0.16%。  
35,中孚实业：融资净偿还45.43万元，融资余额7334.67万元（07-14）,2023-07-15 07:33:20,600595.sh,2023年7月14日中孚实业融资净偿还45.43万元，融资余额7334.67万元
36,中孚实业：预计23年半年度归母净利润同比下降56.00%至59.00%,2023-07-14 17:36:07,600595.sh,2023年07月15日，中孚实业发布2023年半年度业绩预告，预计上半年度归属于上市公司股东的净利润为4亿元至4.3亿元，同比下降56.00%至59.00%；扣除非经常性损益后的净利润为3.9亿元至4.2亿元，同比下降56.00%至59.00%。
37,中孚实业：预计2023年上半年净利润4亿元~4.3亿元，同比减少56%到59%,2023-07-14 17:25:58,600595.sh,中孚实业（SH600595，收盘价：2.7元）7月14日晚间发布业绩预告，预计2023年半年度实现归属于母公司所有者的净利润4亿元~4.3亿元，与上年同期相比，将减少5.5亿元~5.8亿元，同比减少56%到59%。业绩变动主要原因是，报告期内，上海有色网均价约1.85万元/吨较上年同期下降13.59%，公司电解铝业务盈利空间较上年同期收窄。报告期内，公司铝精深加工业务受国内外经济环境影响，加工费和盈利较上年同期出现下降。2022年8月，公司子公司广元市林丰铝电有限公司和广元中孚高精铝材有限公司因极端天气影响，电力供应紧张，造成部分产能停产。2022年8月28日至2022年12月31日，该部分产能复产约80%，2023年3月10日该部分产能全部复产，因此影响报告期内公司经营业绩。 2022年1至12月份，中孚实业的营业收入构成为：有色行业占比89.32%，贸易占比3.87%，电力占比2.94%，煤炭占比2.33%。 中孚实业的董事长是马文超，男，53岁，学历背景为硕士；总经理是钱宇，男，43岁，学历背景为硕士。 截至发稿，中孚实业市值为108亿元。
38,中孚实业07月13日获沪股通增持61.1万股,2023-07-14 07:51:15,600595.sh,07月13日，中孚实业获沪股通增持61.1万股，最新持股量为693.1万股，占公司A股总股本的0.17%。
39,中孚实业：融资净偿还133.62万元，融资余额7380.1万元（07-13）,2023-07-14 07:44:50,600595.sh,2023年7月13日中孚实业融资净偿还133.62万元，融资余额7380.1万元
41,中孚实业07月12日被沪股通减持109.08万股,2023-07-13 07:54:00,600595.sh,07月12日，中孚实业被沪股通减持109.08万股，最新持股量为632万股，占公司A股总股本的0.16%。  
42,中孚实业：连续3日融资净买入累计185.61万元（07-12）,2023-07-13 07:40:04,600595.sh,中孚实业融资融券信息显示，2023年7月12日融资净买入29.9万元；融资余额7513.72万元，较前一日增加0.4%。 融资方面，当日融资买入225.45万元，融资偿还195.55万元，融资净买入29.9万元，连续3日净买入累计185.61万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计7513.72万元。
43,中孚实业07月11日被沪股通减持5.18万股,2023-07-12 07:54:47,600595.sh,07月11日，中孚实业被沪股通减持5.18万股，最新持股量为741.08万股，占公司A股总股本的0.18%。  
44,中孚实业：融资净买入110.91万元，融资余额7483.81万元（07-11）,2023-07-12 07:36:39,600595.sh,2023年7月11日中孚实业融资净买入110.91万元，融资余额7483.81万元
45,中孚实业07月10日获沪股通增持32.4万股,2023-07-11 07:50:50,600595.sh,07月10日，中孚实业获沪股通增持32.4万股，最新持股量为746.26万股，占公司A股总股本的0.19%。
46,中孚实业：融资净买入44.8万元，融资余额7372.9万元（07-10）,2023-07-11 07:45:09,600595.sh,中孚实业融资融券信息显示，2023年7月10日融资净买入44.8万元；融资余额7372.9万元，较前一日增加0.61%。 融资方面，当日融资买入199.17万元，融资偿还154.37万元，融资净买入44.8万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计7372.9万元。
47,中孚实业本周融资净偿还93.2万元，居有色金属板块第二十,2023-07-09 15:04:05,600595.sh,中孚实业本周(2023/07/03-2023/07/07)累计涨幅达3.77%，截至7月7日最新股价报收2.75元。从增量上来看，7月3日至7月7日融资买入交易规模1137.89万元，融资偿还规模1231.09万元，期内融资净偿还93.2万元。从存量上来看，截止7月9日，中孚实业融资融券余额7328.1万元，其中融资余额规模7328.1万元，融券余额规模0元。 在两市3196家融资融券标的中，中孚实业期内融资净买入值排名第1828，期末融资余额排名第2493。按东财二级行业分类的融资融券标的统计情况来看，在所属有色金属板块中，中孚实业本周融资净买入额排名35/54，期末融资余额行业排名42/54。
48,中孚实业：本周沪股通持股量环比增加22%，周内增仓幅度居有色金属板块第十,2023-07-09 14:06:25,600595.sh,中孚实业本周(2023/07/02-2023/07/09)累计涨幅达3.77%，截至当前最新股价报收2.75元。从增量上来看，7月3日至7月7日间中孚实业获沪股通增持116.91万股，持股市值增加322.46万元。从存量上来看，截至当前最新持股量713.86万股，最新持股市值1963.12万元，沪股通持股量占A股总股本比例为0.18%。本周中孚实业沪股通成交详细数据如下表： 中孚实业本周北向资金延续流入态势，沪股通持股市值已连续3周增长累计达1335.51万元。在两市2698家沪深股通标的中，中孚实业期内沪股通净买入值排名第987，沪股通最新持股市值排名第2256。按照东财二级行业分类的沪深股通标的统计情况来看，在所属有色金属板块中，中孚实业本周沪股通净买入值行业排名19/48，最新持股市值行业排名38/48。
49,中孚实业07月07日获沪股通增持66.67万股,2023-07-08 07:48:59,600595.sh,07月07日，中孚实业获沪股通增持66.67万股，最新持股量为713.86万股，占公司A股总股本的0.18%。
57,中孚实业07月04日被沪股通减持58.14万股,2023-07-05 07:49:10,600595.sh,07月04日，中孚实业被沪股通减持58.14万股，最新持股量为590.4万股，占公司A股总股本的0.15%。  
58,中孚实业：融资净偿还120.91万元，融资余额7334.91万元（07-04）,2023-07-05 07:44:56,600595.sh,中孚实业融资融券信息显示，2023年7月4日融资净偿还120.91万元；融资余额7334.91万元，较前一日下降1.62%。 融资方面，当日融资买入177.74万元，融资偿还298.65万元，融资净偿还120.91万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计7334.91万元。
59,中孚实业旗下四川中孚获颁国内首批绿电铝评价证书和采购证书,2023-07-04 16:23:09,600595.sh,7月4日，由中国有色金属工业协会主办的2023年中国铝加工论坛在上海召开。会上颁发了国内首批《绿电铝评价证书》和《绿电铝采购证书》，中孚实业旗下四川中孚科技发展有限公司获得这两个证书。自6月20日入选国内首批绿电铝评价企业名单以来，四川中孚与三家下游企业进行了绿电铝现货交易，成交量近千吨。 绿电铝评价是中国有色金属工业协会为促进中国铝工业绿色低碳发展而开展的工作，旨在将使用绿电生产的电解铝产品识别出来，满足终端用户的低碳需求，从而赋能中国铝工业高质量发展。 近年来，四川中孚秉承“安全环保、智能创新、高效低耗、绿色发展”的思路，大力实施技术创新，扎实推进基础体系建设，通过了ISO14067水电铝碳足迹核查和ISO14064温室气体核查，加入了ASI国际铝业管理倡议，被认定为国家高新技术企业和省级“企业技术中心”“科技创新上台阶企业”，入选全国电解铝行业能效“领跑者”榜单。今后，四川中孚将继续以“绿色化、智能化、数字化”为方向，瞄准国家、行业发展规划，依托绿色水电优势，持续保持高效稳定运行，不断加强科技创新力度，为地方经济社会和行业绿色低碳高质量发展贡献力量。（王磊）
60,中孚实业07月03日获沪股通增持51.59万股,2023-07-04 07:46:29,600595.sh,07月03日，中孚实业获沪股通增持51.59万股，最新持股量为648.54万股，占公司A股总股本的0.16%。  
61,中孚实业：融资净买入34.52万元，融资余额7455.82万元（07-03）,2023-07-04 07:39:22,600595.sh,中孚实业融资融券信息显示，2023年7月3日融资净买入34.52万元；融资余额7455.82万元，较前一日增加0.47%。 融资方面，当日融资买入199.98万元，融资偿还165.46万元，融资净买入34.52万元。融券方面，融券卖出0股，融券偿还1.03万股，融券余量0股，融券余额0元。融资融券余额合计7455.82万元。
62,中孚实业本周融资净买入6.5万元，居有色金属板块第十七,2023-07-02 15:03:46,600595.sh,中孚实业本周(2023/06/26-2023/06/30)累计涨幅达1.53%，截至6月30日最新股价报收2.65元。从增量上来看，6月26日至6月30日融资买入交易规模762.91万元，融资偿还规模756.41万元，期内融资净买入6.5万元。从存量上来看，截止7月2日，中孚实业融资融券余额7424.04万元，其中融资余额规模7421.31万元，融券余额规模2.73万元。 在两市3192家融资融券标的中，中孚实业期内融资净买入值排名第1246，期末融资余额排名第2477。按东财二级行业分类的融资融券标的统计情况来看，在所属有色金属板块中，中孚实业本周融资净买入额排名17/54，期末融资余额行业排名42/54。
63,中孚实业：本周沪股通持股量环比增加119%，周内增仓幅度居有色金属板块第五,2023-07-02 14:05:04,600595.sh,中孚实业本周(2023/06/25-2023/07/02)累计涨幅达1.53%，截至当前最新股价报收2.65元。从增量上来看，6月26日至6月30日间中孚实业获沪股通增持347.5万股，持股市值增加908.28万元。从存量上来看，截至当前最新持股量596.95万股，最新持股市值1581.92万元，沪股通持股量占A股总股本比例为0.15%。本周中孚实业沪股通成交详细数据如下表： 中孚实业本周北向资金延续流入态势，沪股通持股市值已连续2周增长累计达1013.05万元。在两市2698家沪深股通标的中，中孚实业期内沪股通净买入值排名第974，沪股通最新持股市值排名第2363。按照东财二级行业分类的沪深股通标的统计情况来看，在所属有色金属板块中，中孚实业本周沪股通净买入值行业排名21/48，最新持股市值行业排名42/48。
64,中孚实业06月30日获沪股通增持86.55万股,2023-07-01 07:42:20,600595.sh,06月30日，中孚实业获沪股通增持86.55万股，最新持股量为596.95万股，占公司A股总股本的0.15%。  
65,中孚实业：连续3日融资净偿还累计144.72万元（06-30）,2023-07-01 07:33:06,600595.sh,中孚实业融资融券信息显示，2023年6月30日融资净偿还110.45万元；融资余额7421.31万元，较前一日下降1.47% 融资方面，当日融资买入83.43万元，融资偿还193.89万元，融资净偿还110.45万元，连续3日净偿还累计144.72万元。融券方面，融券卖出0股，融券偿还0股，融券余量1.03万股，融券余额2.73万元。融资融券余额合计7424.04万元。
66,中孚实业：融资净偿还22.64万元，融资余额7531.76万元（06-29）,2023-06-30 07:52:20,600595.sh,中孚实业融资融券信息显示，2023年6月29日融资净偿还22.64万元；融资余额7531.76万元，较前一日下降0.3%。 融资方面，当日融资买入88.52万元，融资偿还111.16万元，融资净偿还22.64万元。融券方面，融券卖出0股，融券偿还0股，融券余量1.03万股，融券余额2.66万元。融资融券余额合计7534.42万元。
67,中孚实业06月29日被沪股通减持11.37万股,2023-06-30 07:46:03,600595.sh,06月29日，中孚实业被沪股通减持11.37万股，最新持股量为510.4万股，占公司A股总股本的0.13%。  
68,中孚实业06月28日被沪股通减持46.78万股,2023-06-29 07:44:24,600595.sh,06月28日，中孚实业被沪股通减持46.78万股，最新持股量为521.77万股，占公司A股总股本的0.13%。
69,中孚实业：融资净偿还11.62万元，融资余额7554.4万元（06-28）,2023-06-29 07:35:31,600595.sh,2023年6月28日中孚实业融资净偿还11.62万元，融资余额7554.4万元
70,中孚实业06月27日获沪股通增持280.17万股,2023-06-28 07:45:46,600595.sh,06月27日，中孚实业获沪股通增持280.17万股，最新持股量为568.55万股，占公司A股总股本的0.14%。  
71,中孚实业：融资净买入11.58万元，融资余额7566.02万元（06-27）,2023-06-28 07:32:10,600595.sh,2023年6月27日中孚实业融资净买入11.58万元，融资余额7566.02万元
72,中孚实业06月26日获沪股通增持38.93万股,2023-06-27 07:34:06,600595.sh,06月26日，中孚实业获沪股通增持38.93万股，最新持股量为288.38万股，占公司A股总股本的0.07%。
73,中孚实业：融资净买入139.64万元，融资余额7554.44万元（06-26）,2023-06-27 07:33:09,600595.sh,中孚实业融资融券信息显示，2023年6月26日融资净买入139.64万元；融资余额7554.44万元，较前一日增加1.88% 融资方面，当日融资买入221.32万元，融资偿还81.68万元，融资净买入139.64万元。融券方面，融券卖出0股，融券偿还14.05万股，融券余量1.03万股，融券余额2.64万元。融资融券余额合计7557.08万元。
74,中孚实业股价连续3日创逾28个月新低,2023-06-26 15:45:51,600595.sh,2023年6月26日行情数据显示，中孚实业股价盘中最低触及2.55元，创2021年2月10日以来新低。近一年来，中孚实业累计跌幅达36.63%。
94,中孚实业06月12日被沪股通减持13.59万股,2023-06-13 07:36:52,600595.sh,06月12日，中孚实业被沪股通减持13.59万股，最新持股量为426.14万股，占公司A股总股本的0.11%。
95,中孚实业：连续3日融资净偿还累计93.34万元（06-12）,2023-06-13 07:31:38,600595.sh,中孚实业融资融券信息显示，2023年6月12日融资净偿还17.43万元；融资余额7169.78万元，较前一日下降0.24%。 融资方面，当日融资买入230.65万元，融资偿还248.08万元，融资净偿还17.43万元，连续3日净偿还累计93.34万元。融券方面，融券卖出0股，融券偿还0股，融券余量66.06万股，融券余额184.31万元。融资融券余额合计7354.09万元。
96,融资融券周汇总：中孚实业本周融资净买入58.93万元,2023-06-11 15:03:56,600595.sh,中孚实业本周(2023/06/05-2023/06/09)累计跌幅达2.11%，截至6月9日最新股价报收2.78元。从增量上来看，6月5日至6月9日融资买入交易规模1039.06万元，融资偿还规模980.13万元，期内融资净买入58.93万元。从存量上来看，截止6月11日，中孚实业融资融券余额7370.86万元，其中融资余额规模7187.22万元，融券余额规模183.65万元。 在两市3171家融资融券标的中，中孚实业期内融资净买入值排名第1370，期末融资余额排名第2492。按东财二级行业分类的融资融券标的统计情况来看，在所属有色金属板块中，中孚实业本周融资净买入额排名26/54，期末融资余额行业排名43/54。
97,中孚实业本周被沪股通减持58.84万股 最新持股量439.73万股,2023-06-11 14:04:24,600595.sh,中孚实业本周(2023/06/04-2023/06/11)累计跌幅达2.11%，截至当前最新股价报收2.78元。从增量上来看，6月5日至6月9日间中孚实业被沪股通减持58.84万股，持股市值减少169.53万元。从存量上来看，截至当前最新持股量439.73万股，最新持股市值1222.45万元，沪股通持股量占A股总股本比例为0.11%。本周中孚实业沪股通成交详细数据如下表： 在两市2548家沪深股通标的中，中孚实业期内沪股通净买入值排名第1328，沪股通最新持股市值排名第2270。按照东财二级行业分类的沪深股通标的统计情况来看，在所属有色金属板块中，中孚实业本周沪股通净买入值行业排名17/47，最新持股市值行业排名40/47。
98,中孚实业06月09日获沪股通增持83.01万股,2023-06-10 07:45:15,600595.sh,06月09日，中孚实业获沪股通增持83.01万股，最新持股量为439.73万股，占公司A股总股本的0.11%。  
99,中孚实业：融资净偿还18.15万元，融资余额7187.22万元（06-09）,2023-06-10 07:37:52,600595.sh,中孚实业融资融券信息显示，2023年6月9日融资净偿还18.15万元；融资余额7187.22万元，较前一日下降0.25%。 融资方面，当日融资买入266.1万元，融资偿还284.25万元，融资净偿还18.15万元。融券方面，融券卖出0股，融券偿还0股，融券余量66.06万股，融券余额183.65万元。融资融券余额合计7370.86万元。
100,中孚实业06月08日获沪股通增持74.81万股,2023-06-09 07:32:37,600595.sh,06月08日，中孚实业获沪股通增持74.81万股，最新持股量为356.72万股，占公司A股总股本的0.09%。  
101,中孚实业：融资净偿还57.76万元，融资余额7205.37万元（06-08）,2023-06-09 07:29:40,600595.sh,中孚实业融资融券信息显示，2023年6月8日融资净偿还57.76万元；融资余额7205.37万元，较前一日下降0.8%。 融资方面，当日融资买入205.72万元，融资偿还263.47万元，融资净偿还57.76万元。融券方面，融券卖出0股，融券偿还0股，融券余量66.06万股，融券余额184.31万元。融资融券余额合计7389.67万元。
102,中孚实业06月07日被沪股通减持45.94万股,2023-06-08 07:44:15,600595.sh,06月07日，中孚实业被沪股通减持45.94万股，已连续3日被沪股通减持，共计216.65万股
103,中孚实业：连续3日融资净买入累计134.84万元（06-07）,2023-06-08 07:33:16,600595.sh,中孚实业融资融券信息显示，2023年6月7日融资净买入49.69万元；融资余额7263.12万元，较前一日增加0.69%。 融资方面，当日融资买入159.41万元，融资偿还109.72万元，融资净买入49.69万元，连续3日净买入累计134.84万元。融券方面，融券卖出0股，融券偿还0股，融券余量66.06万股，融券余额182.99万元。融资融券余额合计7446.11万元。
104,中孚实业06月06日被沪股通减持101万股,2023-06-07 07:44:50,600595.sh,06月06日，中孚实业被沪股通减持101万股，最新持股量为327.85万股，占公司A股总股本的0.08%。  
105,中孚实业：融资净买入18.65万元，融资余额7213.44万元（06-06）,2023-06-07 07:31:59,600595.sh,中孚实业融资融券信息显示，2023年6月6日融资净买入18.65万元；融资余额7213.44万元，较前一日增加0.26%。 融资方面，当日融资买入160.37万元，融资偿还141.72万元，融资净买入18.65万元。融券方面，融券卖出0股，融券偿还0股，融券余量66.06万股，融券余额183.65万元。融资融券余额合计7397.08万元。
106,中孚实业06月05日被沪股通减持69.71万股,2023-06-06 07:45:26,600595.sh,06月05日，中孚实业被沪股通减持69.71万股，最新持股量为428.86万股，占公司A股总股本的0.11%。
107,中孚实业：融资净买入66.51万元，融资余额7194.79万元（06-05）,2023-06-06 07:31:13,600595.sh,中孚实业融资融券信息显示，2023年6月5日融资净买入66.51万元；融资余额7194.79万元，较前一日增加0.93%。 融资方面，当日融资买入247.46万元，融资偿还180.96万元，融资净买入66.51万元。融券方面，融券卖出1.03万股，融券偿还0股，融券余量66.06万股，融券余额184.97万元。融资融券余额合计7379.76万元。
108,中孚实业连续2周融资净偿还合计118.31万元,2023-06-04 15:03:31,600595.sh,中孚实业本周(2023/05/29-2023/06/02)累计涨幅达1.79%，截至6月2日最新股价报收2.84元。从增量上来看，5月29日至6月2日融资买入交易规模704.74万元，融资偿还规模762.47万元，期内融资净偿还57.74万元。从存量上来看，截止6月4日，中孚实业融资融券余额7312.97万元，其中融资余额规模7128.28万元，融券余额规模184.69万元。 中孚实业本周两融资金延续回落态势，融资余额已连续2周降低累计达118.31万元。在两市3165家融资融券标的中，中孚实业期内融资净买入值排名第1569，期末融资余额排名第2493。按东财二级行业分类的融资融券标的统计情况来看，在所属有色金属板块中，中孚实业本周融资净买入额排名25/54，期末融资余额行业排名42/54。
109,中孚实业：本周沪股通持股量环比增加86%，周内增仓幅度居有色金属板块第三,2023-06-04 14:03:43,600595.sh,中孚实业本周(2023/05/28-2023/06/04)累计涨幅达1.79%，截至当前最新股价报收2.84元。从增量上来看，5月29日至6月2日间中孚实业获沪股通增持267.23万股，持股市值增加736.33万元。从存量上来看，截至当前最新持股量498.57万股，最新持股市值1415.94万元，沪股通持股量占A股总股本比例为0.12%。本周中孚实业沪股通成交详细数据如下表： 在两市2546家沪深股通标的中，中孚实业期内沪股通净买入值排名第943，沪股通最新持股市值排名第2267。按照东财二级行业分类的沪深股通标的统计情况来看，在所属有色金属板块中，中孚实业本周沪股通净买入值行业排名16/47，最新持股市值行业排名42/47。
110,中孚实业06月02日获沪股通增持104.69万股,2023-06-03 07:43:35,600595.sh,06月02日，中孚实业获沪股通增持104.69万股，已连续5日获沪股通增持，共计267.23万股
123,中孚实业：连续3日融资净偿还累计125.13万元（05-26）,2023-05-27 07:34:19,600595.sh,中孚实业融资融券信息显示，2023年5月26日融资净偿还39.55万元；融资余额7186.02万元，较前一日下降0.55%。 融资方面，当日融资买入233.87万元，融资偿还273.42万元，融资净偿还39.55万元，连续3日净偿还累计125.13万元。融券方面，融券卖出50.98万股，融券偿还0股，融券余量50.98万股，融券余额142.23万元。融资融券余额合计7328.25万元。
124,中孚实业05月25日被沪股通减持20.01万股,2023-05-26 07:46:24,600595.sh,05月25日，中孚实业被沪股通减持20.01万股，已连续3日被沪股通减持，共计131.72万股
125,中孚实业：融资净偿还29.17万元，融资余额7225.57万元（05-25）,2023-05-26 07:36:50,600595.sh,中孚实业融资融券信息显示，2023年5月25日融资净偿还29.17万元；融资余额7225.57万元，较前一日下降0.4%。 融资方面，当日融资买入128.78万元，融资偿还157.96万元，融资净偿还29.17万元。融券方面，融券卖出0股，融券偿还0股，融券余量0股，融券余额0元。融资融券余额合计7225.57万元。
126,中孚实业05月24日被沪股通减持4.13万股,2023-05-25 07:45:28,600595.sh,05月24日，中孚实业被沪股通减持4.13万股，最新持股量为251.35万股，占公司A股总股本的0.06%。
