,title,post_publish_time,code_name,content
10,孚能科技：融资净买入133.57万元，融资余额5.23亿元（07-11）,2023-07-12 07:36:16,688567.sh,孚能科技融资融券信息显示，2023年7月11日融资净买入133.57万元；融资余额5.23亿元，较前一日增加0.26%。 融资方面，当日融资买入371.96万元，融资偿还238.39万元，融资净买入133.57万元。融券方面，融券卖出5.94万股，融券偿还14.86万股，融券余量557.08万股，融券余额1.24亿元。融资融券余额合计6.48亿元。
11,孚能科技07月10日被沪股通减持9.78万股,2023-07-11 09:10:39,688567.sh,07月10日，孚能科技被沪股通减持9.78万股，最新持股量为332.89万股，占公司A股总股本的0.27%。
12,孚能科技：融资余额5.22亿元，创近一年新低（07-10）,2023-07-11 07:41:27,688567.sh,2023年7月10日孚能科技融资余额5.22亿元，创近一年新低
13,孚能科技本周融资净偿还1207.65万元，居电池板块第五,2023-07-09 15:03:46,688567.sh,孚能科技本周(2023/07/03-2023/07/07)累计涨幅达0.97%，截至7月7日最新股价报收21.80元。从增量上来看，7月3日至7月7日融资买入交易规模2136.41万元，融资偿还规模3344.06万元，期内融资净偿还1207.65万元。从存量上来看，截止7月9日，孚能科技融资融券余额6.56亿元，其中融资余额规模5.33亿元，融券余额规模1.23亿元。 在两市3196家融资融券标的中，孚能科技期内融资净买入值排名第2815，期末融资余额排名第659。按东财二级行业分类的融资融券标的统计情况来看，在所属电池板块中，孚能科技本周融资净买入额排名39/43，期末融资余额行业排名16/43。
14,孚能科技本周沪股通持股市值增加1512.07万元，居电池板块第九,2023-07-09 14:08:31,688567.sh,孚能科技本周(2023/07/02-2023/07/09)累计涨幅达0.97%，截至当前最新股价报收21.80元。从增量上来看，7月3日至7月7日间孚能科技获沪股通增持68万股，持股市值增加1512.07万元。从存量上来看，截至当前最新持股量342.67万股，最新持股市值7470.16万元，沪股通持股量占A股总股本比例为0.28%。本周孚能科技沪股通成交详细数据如下表： 孚能科技本周北向资金延续流入态势，沪股通持股市值已连续3周增长累计达2983.29万元。在两市2698家沪深股通标的中，孚能科技期内沪股通净买入值排名第460，沪股通最新持股市值排名第1458。按照东财二级行业分类的沪深股通标的统计情况来看，在所属电池板块中，孚能科技本周沪股通净买入值行业排名9/37，最新持股市值行业排名29/37。
15,孚能科技07月07日被沪股通减持44.46万股,2023-07-08 09:34:11,688567.sh,07月07日，孚能科技被沪股通减持44.46万股，最新持股量为342.67万股，占公司A股总股本的0.28%。  
16,孚能科技：连续3日融资净偿还累计574.24万元（07-07）,2023-07-08 07:40:43,688567.sh,孚能科技融资融券信息显示，2023年7月7日融资净偿还327万元；融资余额5.33亿元，较前一日下降0.61%。 融资方面，当日融资买入108.73万元，融资偿还435.74万元，融资净偿还327万元，连续3日净偿还累计574.24万元。融券方面，融券卖出7.72万股，融券偿还8.91万股，融券余量562.54万股，融券余额1.23亿元。融资融券余额合计6.56亿元。
17,孚能科技07月06日获沪股通增持21.77万股,2023-07-07 09:22:07,688567.sh,07月06日，孚能科技获沪股通增持21.77万股，已连续5日获沪股通增持，共计170.89万股，最新持股量为387.12万股，占公司A股总股本的0.32%。  
18,孚能科技2.66亿股限售股于7月17日解禁上市,2023-07-07 08:32:40,688567.sh,中国网财经7月7日讯(记者张增艳)孚能科技昨日晚间公告称，将有2.66亿股限售股于2023年7月17日解禁上市。此次上市流通的限售股属于首次公开发行，限售期为公司股票上市之日起36个月，共涉及限售股股东6名，占公司总股本的21.80%。
19,孚能科技：融资净偿还123.1万元，融资余额5.36亿元（07-06）,2023-07-07 07:51:23,688567.sh,孚能科技融资融券信息显示，2023年7月6日融资净偿还123.1万元；融资余额5.36亿元，较前一日下降0.23% 融资方面，当日融资买入341.93万元，融资偿还465.03万元，融资净偿还123.1万元。融券方面，融券卖出2.33万股，融券偿还6.49万股，融券余量563.73万股，融券余额1.25亿元。融资融券余额合计6.61亿元。
20,孚能科技：2.65亿股限售股7月17日解禁上市,2023-07-06 20:10:22,688567.sh,"孚能科技7月6日公告，本次上市流通的限售股总数为265,530,984股，占公司总股本21.7958%，上市流通日期为2023年7月17日。"
21,连续三年亏损 孚能科技更换总经理,2023-07-06 16:33:26,688567.sh,连续三年亏损的锂电池公司孚能科技(688567.SH)宣布更换总经理。 7月5日晚，孚能科技公告称，因公司业务发展需要和工作分工调整，王志刚申请辞任总经理职务，同时聘任陈斌波为新任总经理。 王志刚将改任孚能科技副总经理，并继续担任董事会董事、董事会审计委员会委员等职务。 现年54岁的王志刚于2017年加入孚能科技，2020年12月起出任公司总经理。此前他曾任职于国星集团、中国国新基金管理有限公司。 接任孚能科技总经理的陈斌波，现年59岁，在汽车行业从业逾三十年。他曾担任东风本田汽车有限公司执行副总经理，敏实集团(00425.HK)首席执行官等职位。 孚能科技的董事长一职仍由创始人王瑀担任，他也是公司的实际控制人之一。 孚能科技是动力电池行业的龙头，公司九成收入来自于此项业务。在国内动力电池龙头厂商中，孚能科技是唯一一家仍坚持三元软包路线的企业。 根据不同的封装形式，锂电池被划分成了圆柱电池、方形电池和软包电池。在国内动力电池市场，方形电池是绝对主流，其次是圆柱电池，软包电池市占率不足10%。 根据咨询机构SNE的统计，该公司2022年动力电池出货量为7.4GWh，市场占有率为1.4%，排名全球第十位。 若以每辆新能源车搭载50KWh电量（50度电）计算，上述动力电池可配套约15万辆新能源汽车。今年1-5月，孚能科技的出货量并未入围全球前十榜单。 孚能科技2020年7月在科创板上市，其盈利能力备受市场关注。自2020年以来，该公司已连续三年亏损，累计亏损额超28亿元。 今年一季度，孚能科技仍未能扭转连续亏损的局面。公司当季营业收入37.35亿元，同比增长144.2%，净亏损3.52亿元，上年同期亏损2.44亿元。 孚能科技称，由于戴姆勒和广汽等客户电池提货量同比大幅增加所致，公司一季度营收大幅增长。 同时，孚能科技一季度销售的电池为上一年度库存产品，而去年下半年原材料价格处于高位，因此库存产品成本较高。一季度原材料价格下跌的背景下，公司产品售价随行就市，导致毛利率下降，造成孚能科技一季度亏损。 以碳酸锂为代表的锂电池原材料价格近年来大幅波动。 2021年初，电池级碳酸锂的价格仅为每吨5万元左右，此后两年飙涨了十倍以上，一度高达60万元/吨。今年，电池级碳酸锂价格一路下跌，最低跌破20万元/吨，目前又回升至30万元/吨。 今年4月举行的中国电动汽车百人会论坛上，王瑀透露，孚能科技已将“去锂化”列入了公司的议事日程，今年将是该公司钠离子电池产业化的第一年，旨在彻底解决锂资源制约动力电池行业发展的问题。 搭载孚能科技钠离子电池的电动汽车车型上月已发布在工信部的第372批《道路机动车辆生产企业及产品公告》(下称产品公告)上。孚能科技钠离子电池的合作方为江西江铃集团新能源汽车有限公司，此次公示车型为A0级纯电动轿车，隶属于羿驰品牌。 王瑀称，根据规划，短期内，孚能科技将为续航里程300公里以下的经济车型提供钠离子动力电池的适配方案。就中期而言，钠离子电池将取代锂离子电池，成为实用车型的动力电池适配方案。 截至7月6日收盘，孚能科技报收22.15元，上涨0.05%，总市值269.8亿元。
22,孚能科技总经理王志刚辞职 陈斌波接任,2023-07-06 09:54:37,688567.sh,中国网财经7月6日讯(记者张增艳)孚能科技昨日晚间公告称，公司近日收到总经理王志刚递交的辞任报告。因公司业务发展需要和工作分工调整，王志刚申请辞任公司总经理职务。 辞任后，王志刚将继续担任公司第二届董事会董事、董事会审计委员会委员等职务。同时，公司同意聘任陈斌波为公司总经理，任期与第二届董事会任期一致。
23,孚能科技07月05日获沪股通增持13.87万股,2023-07-06 09:14:30,688567.sh,07月05日，孚能科技获沪股通增持13.87万股，已连续4日获沪股通增持，共计149.12万股，最新持股量为365.35万股，占公司A股总股本的0.30%。  
24,孚能科技：融资净偿还124.13万元，融资余额5.38亿元（07-05）,2023-07-06 07:46:48,688567.sh,2023年7月5日孚能科技融资净偿还124.13万元，融资余额5.38亿元
25,陈斌波出任孚能科技总经理,2023-07-05 21:35:32,688567.sh,7月5日晚间，孚能科技公告，聘任陈斌波为公司总经理，负责公司经营管理工作。公告简历显示，陈斌波先生，男，1964年出生，中国国籍，无境外永久居留权，华中科技大学（前称华中工学院）企业管理专业硕士。曾任东风本田汽车有限公司执行副总经理、执行副总经理兼营销副总经理，东风汽车公司产业政策研究室筹建负责人，敏实集团CEO、CMO和客户发展中心总经理。
26,孚能科技：聘任陈斌波先生为公司总经理,2023-07-05 18:07:15,688567.sh,孚能科技（SH688567，收盘价：22.14元）7月5日晚间发布公告称，王志刚先生因公司业务发展需要和工作分工调整，申请辞任公司总经理职务。辞任后，王志刚先生将继续担任公司第二届董事会董事、董事会审计委员会委员等职务。公司同意聘任陈斌波先生为公司总经理，任期与第二届董事会任期一致。
27,孚能科技07月04日获沪股通增持20.99万股,2023-07-05 09:09:41,688567.sh,07月04日，孚能科技获沪股通增持20.99万股，已连续3日获沪股通增持，共计135.25万股，最新持股量为351.48万股，占公司A股总股本的0.29%。  
28,孚能科技：融资净买入154.88万元，融资余额5.39亿元（07-04）,2023-07-05 07:36:32,688567.sh,孚能科技融资融券信息显示，2023年7月4日融资净买入154.88万元；融资余额5.39亿元，较前一日增加0.29%。 融资方面，当日融资买入623.9万元，融资偿还469.02万元，融资净买入154.88万元。融券方面，融券卖出62.71万股，融券偿还19.01万股，融券余量566.23万股，融券余额1.25亿元。融资融券余额合计6.64亿元。
29,孚能科技07月03日获沪股通增持55.81万股,2023-07-04 09:11:13,688567.sh,07月03日，孚能科技获沪股通增持55.81万股，最新持股量为330.48万股，占公司A股总股本的0.27%。  
30,孚能科技：连续3日融资净偿还累计1242.85万元（07-03）,2023-07-04 07:42:50,688567.sh,孚能科技融资融券信息显示，2023年7月3日融资净偿还788.29万元；融资余额5.37亿元，较前一日下降1.45%。 融资方面，当日融资买入729.81万元，融资偿还1518.1万元，融资净偿还788.29万元，连续3日净偿还累计1242.85万元。融券方面，融券卖出27.27万股，融券偿还35.65万股，融券余量522.52万股，融券余额1.16亿元。融资融券余额合计6.53亿元。
31,孚能科技本周融资净买入196.85万元，居电池板块第十四,2023-07-02 15:03:45,688567.sh,孚能科技本周(2023/06/26-2023/06/30)累计涨幅达1.46%，截至6月30日最新股价报收21.59元。从增量上来看，6月26日至6月30日融资买入交易规模2807.22万元，融资偿还规模2610.37万元，期内融资净买入196.85万元。从存量上来看，截止7月2日，孚能科技融资融券余额6.6亿元，其中融资余额规模5.45亿元，融券余额规模1.15亿元。 在两市3192家融资融券标的中，孚能科技期内融资净买入值排名第945，期末融资余额排名第639。按东财二级行业分类的融资融券标的统计情况来看，在所属电池板块中，孚能科技本周融资净买入额排名14/42，期末融资余额行业排名15/42。
32,沪股通连续2周净买入孚能科技 累计净买入1471.21万元,2023-07-02 14:05:03,688567.sh,孚能科技本周(2023/06/25-2023/07/02)累计涨幅达1.46%，截至当前最新股价报收21.59元。从增量上来看，6月26日至6月30日间孚能科技获沪股通增持33.68万股，持股市值增加727.05万元。从存量上来看，截至当前最新持股量274.67万股，最新持股市值5930.16万元，沪股通持股量占A股总股本比例为0.23%。本周孚能科技沪股通成交详细数据如下表： 孚能科技本周北向资金延续流入态势，沪股通持股市值已连续2周增长累计达1471.21万元。在两市2698家沪深股通标的中，孚能科技期内沪股通净买入值排名第1114，沪股通最新持股市值排名第1613。按照东财二级行业分类的沪深股通标的统计情况来看，在所属电池板块中，孚能科技本周沪股通净买入值行业排名27/37，最新持股市值行业排名29/37。
33,孚能科技06月30日获沪股通增持58.44万股,2023-07-01 08:10:07,688567.sh,06月30日，孚能科技获沪股通增持58.44万股，最新持股量为274.67万股，占公司A股总股本的0.23%。
34,孚能科技：融资净偿还273.74万元，融资余额5.45亿元（06-30）,2023-07-01 07:51:08,688567.sh,孚能科技融资融券信息显示，2023年6月30日融资净偿还273.74万元；融资余额5.45亿元，较前一日下降0.5%。 融资方面，当日融资买入453.85万元，融资偿还727.59万元，融资净偿还273.74万元。融券方面，融券卖出19.95万股，融券偿还5.89万股，融券余量530.9万股，融券余额1.15亿元。融资融券余额合计6.6亿元。
35,孚能科技06月29日被沪股通减持7.76万股,2023-06-30 08:17:08,688567.sh,06月29日，孚能科技被沪股通减持7.76万股，已连续3日被沪股通减持，共计25.83万股，最新持股量为216.23万股，占公司A股总股本的0.18%。  
36,孚能科技：融资净偿还180.82万元，融资余额5.48亿元（06-29）,2023-06-30 07:44:50,688567.sh,2023年6月29日孚能科技融资净偿还180.82万元，融资余额5.48亿元
37,孚能科技06月28日被沪股通减持8.89万股,2023-06-29 08:14:43,688567.sh,06月28日，孚能科技被沪股通减持8.89万股，最新持股量为223.98万股，占公司A股总股本的0.18%。
38,孚能科技：融资净买入761.77万元，融资余额5.5亿元（06-28）,2023-06-29 07:40:17,688567.sh,孚能科技融资融券信息显示，2023年6月28日融资净买入761.77万元；融资余额5.5亿元，较前一日增加1.41%。 融资方面，当日融资买入1175.04万元，融资偿还413.28万元，融资净买入761.77万元。融券方面，融券卖出10.58万股，融券偿还7.47万股，融券余量505.24万股，融券余额1.09亿元。融资融券余额合计6.59亿元。
39,孚能科技06月27日被沪股通减持9.18万股,2023-06-28 08:11:47,688567.sh,06月27日，孚能科技被沪股通减持9.18万股，最新持股量为232.88万股，占公司A股总股本的0.19%。  
40,孚能科技：连续4日融资净偿还累计459.65万元（06-27）,2023-06-28 07:46:56,688567.sh,孚能科技融资融券信息显示，2023年6月27日融资净偿还41.33万元；融资余额5.42亿元，较前一日下降0.08%。 融资方面，当日融资买入409.09万元，融资偿还450.43万元，融资净偿还41.33万元，连续4日净偿还累计459.65万元。融券方面，融券卖出4.08万股，融券偿还10.26万股，融券余量502.13万股，融券余额1.1亿元。融资融券余额合计6.52亿元。
41,孚能科技4股东拟合计减持不超4669.51万股,2023-06-27 18:49:56,688567.sh,孚能科技今日晚间公告称，公司股东江西立达、北京立达、共青城立达、深圳立达计划通过大宗交易方式或集中竞价方式减持其持有的股份，减持数量不超过4669.51万股，占公司总股本的3.83%。
42,孚能科技股东拟合计减持不超3.83%股份,2023-06-27 17:57:43,688567.sh,"孚能科技公告，江西立达、北京立达、共青城立达、深圳立达计划减持其持有的公司股份，减持数量不超过46,695,144股，占公司总股本的比例不超过3.8329%。上述减持主体为一致行动人，合计持股3.8329%。"
43,孚能科技：股东拟合计减持不超3.8329%股份,2023-06-27 17:38:40,688567.sh,证券时报e公司讯，孚能科技(688567)6月27日晚间公告，合计持股3.8329%的股东江西立达新材料产业创业投资中心(有限合伙)、北京立达高新创业投资中心(有限合伙)、共青城立达投资管理合伙企业(有限合伙)、深圳立达新能源和先进制造创业投资合伙企业(有限合伙)计划通过大宗交易或集中竞价减持不超4669.51万股公司股份（占公司总股本比例3.8329%）。
44,孚能科技：四股东拟清仓减持合计不超3.83%公司股份,2023-06-27 17:22:07,688567.sh,孚能科技6月27日公告，公司股东江西立达新材料产业创业投资中心（有限合伙）、北京立达高新创业投资中心（有限合伙）、共青城立达投资管理合伙企业（有限合伙）、深圳立达新能源和先进制造创业投资合伙企业（有限合伙）合计持有公司4669.51万股，占公司总股本的比例为3.83%。
45,孚能科技：股东拟合计减持不超3.8329%公司股份,2023-06-27 16:57:47,688567.sh,南方财经6月27日电，孚能科技公告，股东江西立达、北京立达、共青城立达、深圳立达拟合计减持不超过3.8329%的公司股份。
46,孚能科技：股东拟合计减持不超3.8%公司股份,2023-06-27 16:53:14,688567.sh,【孚能科技：股东拟合计减持不超3.8%公司股份】孚能科技公告，股东江西立达、北京立达、共青城立达、深圳立达拟合计减持不超过3.8329%的公司股份。
47,孚能科技06月26日获沪股通增持1.07万股,2023-06-27 08:13:14,688567.sh,06月26日，孚能科技获沪股通增持1.07万股，最新持股量为242.06万股，占公司A股总股本的0.20%。
48,孚能科技：连续3日融资净偿还累计418.31万元（06-26）,2023-06-27 07:58:22,688567.sh,孚能科技融资融券信息显示，2023年6月26日融资净偿还69.02万元；融资余额5.43亿元，较前一日下降0.13%。 融资方面，当日融资买入317.93万元，融资偿还386.95万元，融资净偿还69.02万元，连续3日净偿还累计418.31万元。融券方面，融券卖出5.95万股，融券偿还4.85万股，融券余量508.3万股，融券余额1.09亿元。融资融券余额合计6.51亿元。
49,孚能科技本周融资净偿还135.62万元，居电池板块第十五,2023-06-25 15:03:23,688567.sh,孚能科技本周(2023/06/19-2023/06/21)累计跌幅达4.49%，截至6月21日最新股价报收21.28元。从增量上来看，6月19日至6月21日融资买入交易规模1889.2万元，融资偿还规模2024.82万元，期内融资净偿还135.62万元。从存量上来看，截止6月25日，孚能科技融资融券余额6.51亿元，其中融资余额规模5.43亿元，融券余额规模1.08亿元。 在两市3181家融资融券标的中，孚能科技期内融资净买入值排名第1932，期末融资余额排名第650。按东财二级行业分类的融资融券标的统计情况来看，在所属电池板块中，孚能科技本周融资净买入额排名28/42，期末融资余额行业排名15/42。
50,孚能科技：融资净偿还24.92万元，融资余额5.43亿元（06-21）,2023-06-22 08:16:36,688567.sh,孚能科技融资融券信息显示，2023年6月21日融资净偿还24.92万元；融资余额5.43亿元，较前一日下降0.05%。 融资方面，当日融资买入482.12万元，融资偿还507.04万元，融资净偿还24.92万元。融券方面，融券卖出5.81万股，融券偿还11.34万股，融券余量507.2万股，融券余额1.08亿元。融资融券余额合计6.51亿元。
51,孚能科技06月21日被沪股通减持2.78万股,2023-06-22 07:54:31,688567.sh,06月21日，孚能科技被沪股通减持2.78万股，最新持股量为240.99万股，占公司A股总股本的0.20%。  
52,孚能科技06月20日获沪股通增持32.99万股,2023-06-21 08:16:23,688567.sh,06月20日，孚能科技获沪股通增持32.99万股，最新持股量为243.77万股，占公司A股总股本的0.20%。  
53,孚能科技：融资净偿还324.37万元，融资余额5.44亿元（06-20）,2023-06-21 07:43:24,688567.sh,孚能科技融资融券信息显示，2023年6月20日融资净偿还324.37万元；融资余额5.44亿元，较前一日下降0.59%。 融资方面，当日融资买入341.23万元，融资偿还665.6万元，融资净偿还324.37万元。融券方面，融券卖出3.65万股，融券偿还6.05万股，融券余量512.73万股，融券余额1.11亿元。融资融券余额合计6.55亿元。
54,科创板晚报|孚能科技供货钠电池车型获公示 气派科技拟定增募资不超1.3亿元,2023-06-20 20:54:06,688567.sh,今日科创板晚报主要内容有：国家网信办发布深度合成服务算法备案清单；百奥赛图、芯旺微、海博思创科创板上市申请已受理；微芯生物：西格列他钠联合二甲双胍治疗2型糖尿病上市申请获受理；纳芯微、中钢洛耐均宣布股东减持计划等。    国家互联网信息办公室发布境内深度合成服务算法备案清单（2023年6月），其中包括美团在线智能客服算法、快手短视频生成合成算法、百度文生图内容生成算法、百度PLATO大模型算法、火山引擎智能美化特效算法、腾讯会议虚拟背景算法、天猫小蜜智能客服算法、讯飞语音识别算法等。  今天举行的市十六届人大常委会第三次会议审议了关于城市数字化转型发展情况的报告。上海市经信委主任、上海市数字化办公室主任吴金城表示，上海以促进数字技术与实体经济深度融合为主线，积极推动数字产业化与产业数字化协同创新，着力打造世界级数字产业集群，全市数字经济核心产业增加值保持平稳较快增长，规模已超过5500亿元。  记者获悉，阿里巴巴控股集团董事会主席兼CEO张勇通过全员信宣布，阿里的自我变革正顺利平稳推进，1+6+N的全新业务集群基本成型，各业务集团董事会已开始运行，多个业务的上市和融资计划也已开展，控股集团将主要承担创新孵化大本营角色。同时张勇宣布，阿里云智能集团完全分拆已经启动，经阿里巴巴控股集团董事会同意，张勇将于今年9月10日卸任阿里巴巴控股集团董事会主席兼CEO职务。张勇此后将专职担任阿里云智能集团董事长兼CEO，专注阿里云的发展。集团执行副主席蔡崇信将出任阿里巴巴控股集团董事会主席；吴泳铭出任阿里巴巴控股集团CEO，同时继续兼任淘天集团董事长。  湖南省地方金融监督管理局官微消息，6月20日上午，上海证券交易所科创板企业培育中心（中部地区）在长沙正式挂牌成立。据介绍，目前，湖南省共有A股上市公司142家，总市值约1.6万亿元，其中47家在上交所上市、总市值约6000亿元，科创板上市公司16家。  近日，工信部发布了第372批《道路机动车辆生产企业及产品公告》，包括两款搭载钠离子电池的车型，分别为：奇瑞汽车与宁德时代合作的车型、江铃汽车与孚能科技合作的车型。对此，孚能科技方面表示，“公司将配合客户按要求做好面市销售的相关准备工作。”   气派科技公告，拟定增募资不超过1.3亿元，用于第三代半导体及硅功率器件先进封测项目、偿还银行贷款。  微芯生物公告，全资子公司成都微芯药业近日收到国家药监局药品审评中心核准签发的受理通知书，西格列他钠联合二甲双胍治疗2型糖尿病的上市申请获得受理。  纳芯微公告，公司持股5.74%的股东苏州国润瑞祺创业投资企业（有限合伙）（简称“国润瑞祺”）拟减持公司股份不超过424.47万股，即不超过公司总股本的3%。  中钢洛耐公告，股东国新双百壹号拟减持不超过6750万股，即不超过公司总股本的6%。  青达环保公告，全资子公司青达节能工程研究院（青岛）有限公司近日与北京首钢建设集团有限公司签订设备购置合同，合同标的为钢渣产业化综合利用设备，合同金额1.04亿元（含税）。   截至发稿，共有906家公司科创板上市申请获受理，今日3家公司发审状态更新，百奥赛图、芯旺微、海博思创均已受理。   根据国金证券统计，YCombinator2023年参与270个项目，从中筛选出88个AI相关项目，涵盖企业服务、软件开发、教育、金融、娱乐、医疗等多个行业。其中，企业服务、软件开发两大赛道最为热门，项目数量占比约3/4。结合技术可行性及投资性价比，3条主要AI项目落地路径为：（1）提供模型定制部署服务；（2）在静态知识领域替代部分人力，帮助企业降本增效；（3）企业服务领域是典型的静态知识应用场景，也是AI应用落地最热门的赛道之一。  现代汽车周二表示，计划在截至2032年的10年间投资约109.4万亿韩元（约合854.1亿美元），其中约35.8万亿韩元用于电动汽车。公司拟引进下一代电动汽车模块化架构，扩大电动车生产能力和电池开发能力。这家汽车制造商的目标是到2030年每年销售200万辆电动汽车，并计划在同一年实现电动汽车10%以上的盈利率。  近日，工业级高端模拟芯片研发商苏州领慧立芯科技有限公司（简称：领慧立芯）完成了近3亿元A轮融资。本轮融资由拓邦投资领投，固德威、朗玛峰、源码、鼎心、架桥资本、丝路金桥跟投，老股东麦格米特资本追加投资。
