,title,post_publish_time,code_name,content
14,亿纬锂能本周深股通持股市值减少1.42亿元，居电池板块第二,2023-07-09 14:11:12,300014.sz,亿纬锂能本周(2023/07/02-2023/07/09)累计跌幅达5.97%，截至当前最新股价报收56.89元。从增量上来看，7月3日至7月7日间亿纬锂能被深股通减持244.75万股，持股市值减少1.42亿元。从存量上来看，截至当前最新持股量1亿股，最新持股市值57.13亿元，深股通持股量占A股总股本比例为4.91%。本周亿纬锂能深股通成交详细数据如下表： 在两市2698家沪深股通标的中，亿纬锂能期内深股通净买入值排名第2639，深股通最新持股市值排名第74。按照东财二级行业分类的沪深股通标的统计情况来看，在所属电池板块中，亿纬锂能本周深股通净买入值行业排名36/37，最新持股市值行业排名4/37。
15,亿纬锂能07月07日被深股通减持172.71万股,2023-07-08 08:39:11,300014.sz,07月07日，亿纬锂能被深股通减持172.71万股，最新持股量为1亿股，占公司A股总股本的4.91%。
16,亿纬锂能：连续3日融资净偿还累计2323.04万元（07-06）,2023-07-07 09:02:34,300014.sz,2023年7月6日亿纬锂能连续3日融资净偿还累计2323.04万元
17,亿纬锂能07月06日被深股通减持92.6万股,2023-07-07 08:30:20,300014.sz,07月06日，亿纬锂能被深股通减持92.6万股，最新持股量为1.02亿股，占公司A股总股本的4.99%。  
18,亿纬锂能：上半年公司在小鹏汽车的供应占比最大,2023-07-06 15:28:59,300014.sz,亿纬锂能7月6日在互动平台表示，公司自2019年3月15日与小鹏汽车签署战略合作协议以来，相互扶持，始终将小鹏汽车作为最重要的战略合作伙伴之一，坚持为小鹏汽车提供从电芯到系统的全面解决方案。目前公司与小鹏汽车多款产品均形成紧密合作，达成了很好的合作效果。从2023年上半年供应占比看，亿纬锂能在小鹏汽车的供应占比最大。在未来新平台项目中，公司仍作为主要供应商，持续为小鹏汽车输出优质产品和服务。
19,亿纬锂能07月05日获深股通增持61.01万股,2023-07-06 08:59:16,300014.sz,07月05日，亿纬锂能获深股通增持61.01万股，最新持股量为1.03亿股，占公司A股总股本的5.04%。  
20,亿纬锂能：融资净偿还50.39万元，融资余额30.24亿元（07-05）,2023-07-06 08:52:33,300014.sz,亿纬锂能融资融券信息显示，2023年7月5日融资净偿还50.39万元；融资余额30.24亿元，较前一日下降0.02%。 融资方面，当日融资买入5512.36万元，融资偿还5562.75万元，融资净偿还50.39万元。融券方面，融券卖出6.11万股，融券偿还9.05万股，融券余量123.29万股，融券余额7365.18万元。融资融券余额合计30.98亿元。
21,亿纬锂能：融资净偿还164.11万元，融资余额30.25亿元（07-04）,2023-07-05 08:55:43,300014.sz,亿纬锂能融资融券信息显示，2023年7月4日融资净偿还164.11万元；融资余额30.25亿元，较前一日下降0.05% 融资方面，当日融资买入8254.7万元，融资偿还8418.81万元，融资净偿还164.11万元。融券方面，融券卖出7.12万股，融券偿还28.73万股，融券余量126.23万股，融券余额7577.48万元。融资融券余额合计31.01亿元。
22,亿纬锂能07月04日获深股通增持98.09万股,2023-07-05 08:32:28,300014.sz,07月04日，亿纬锂能获深股通增持98.09万股，最新持股量为1.02亿股，占公司A股总股本的5.01%。  
23,亿纬锂能：截至目前 公司46系列动力储能电池已取得的未来5年的客户意向性需求合计约392GWh,2023-07-04 23:06:02,300014.sz,亿纬锂能7月4日在投资者互动平台表示，根据公司6月26日披露的《关于惠州亿纬锂能股份有限公司申请创业板向不特定对象发行可转换公司债券的审核问询函的回复报告》，公司在成都龙泉驿区新增约21GWh46系列大圆柱电池产能，主要应用于乘用车领域，项目已取得开展建设所需的备案文件、环评批复，并已开始工程建设前期准备及设备采购等工作。公司在荆门基地的大圆柱产线今年年初开始试产，现在正在调试阶段。截至目前，公司46系列动力储能电池已取得的未来5年的客户意向性需求合计约392GWh。
24,亿纬锂能：公司荆门基地大圆柱产线今年年初开始试产 现正在调试阶段,2023-07-04 23:05:59,300014.sz,亿纬锂能在互动平台表示，根据公司6月26日披露的《关于惠州亿纬锂能股份有限公司申请创业板向不特定对象发行可转换公司债券的审核问询函的回复报告》，公司在成都龙泉驿区新增约21GWh46系列大圆柱电池产能，主要应用于乘用车领域，项目已取得开展建设所需的备案文件、环评批复，并已开始工程建设前期准备及设备采购等工作。公司在荆门基地的大圆柱产线今年年初开始试产，现在正在调试阶段。截至目前，公司46系列动力储能电池已取得的未来5年的客户意向性需求合计约392GWh。
25,亿纬锂能：公司46系列动力储能电池已取得的未来5年的客户意向性需求合计约392GWh,2023-07-04 18:00:57,300014.sz,每经AI快讯，有投资者在投资者互动平台提问：公司每次都在说，46系列大圆柱电池项目正在按计划有序推进当中，目前项目进展良好。但是具体推进到哪一步了，不能说吗？小批量生产、大批量供货？这应该不涉及商业机密吧。 亿纬锂能（300014.SZ）7月4日在投资者互动平台表示，根据公司6月26日披露的《关于惠州亿纬锂能股份有限公司申请创业板向不特定对象发行可转换公司债券的审核问询函的回复报告》，公司在成都龙泉驿区新增约21GWh46系列大圆柱电池产能，主要应用于乘用车领域，项目已取得开展建设所需的备案文件、环评批复，并已开始工程建设前期准备及设备采购等工作。公司在荆门基地的大圆柱产线今年年初开始试产，现在正在调试阶段。截至目前，公司46系列动力储能电池已取得的未来5年的客户意向性需求合计约392GWh。
26,亿纬锂能：公司在荆门基地的大圆柱产线今年年初开始试产 现在正在调试阶段,2023-07-04 17:56:52,300014.sz,有投资者在投资者互动平台提问：您好，请问公司4680、4695系列大圆柱电池实现量产了没有？目前最快速充电可实现多久能充满电？ 亿纬锂能（300014.SZ）7月4日在投资者互动平台表示，根据公司6月26日披露的《关于惠州亿纬锂能股份有限公司申请创业板向不特定对象发行可转换公司债券的审核问询函的回复报告》，公司在成都龙泉驿区新增约21GWh46系列大圆柱电池产能，主要应用于乘用车领域，项目已取得开展建设所需的备案文件、环评批复，并已开始工程建设前期准备及设备采购等工作。公司在荆门基地的大圆柱产线今年年初开始试产，现在正在调试阶段。46系列电池支持超级快充，可实现10~20min充电80%。
27,亿纬锂能：融资净买入1257.59万元，融资余额30.26亿元（07-03）,2023-07-04 08:54:37,300014.sz,2023年7月3日亿纬锂能融资净买入1257.59万元，融资余额30.26亿元
28,亿纬锂能07月03日被深股通减持138.54万股,2023-07-04 08:28:09,300014.sz,07月03日，亿纬锂能被深股通减持138.54万股，最新持股量为1.01亿股，占公司A股总股本的4.96%。  
29,亿纬锂能：融资净偿还625.48万元，融资余额30.14亿元（06-30）,2023-07-03 08:59:36,300014.sz,亿纬锂能融资融券信息显示，2023年6月30日融资净偿还625.48万元；融资余额30.14亿元，较前一日下降0.21% 融资方面，当日融资买入1.92亿元，融资偿还1.98亿元，融资净偿还625.48万元。融券方面，融券卖出20.39万股，融券偿还181.77万股，融券余量146.96万股，融券余额8891.13万元。融资融券余额合计31.03亿元。
30,亿纬锂能本周融资净偿还1519.02万元，居电池板块第六,2023-07-02 15:04:06,300014.sz,亿纬锂能本周(2023/06/26-2023/06/30)累计涨幅达2.56%，截至6月30日最新股价报收60.50元。从增量上来看，6月26日至6月29日融资买入交易规模2.15亿元，融资偿还规模2.31亿元，期内融资净偿还1519.02万元。从存量上来看，截止7月2日，亿纬锂能融资融券余额31.97亿元，其中融资余额规模30.2亿元，融券余额规模1.76亿元。 在两市3192家融资融券标的中，亿纬锂能期内融资净买入值排名第2814，期末融资余额排名第48。按东财二级行业分类的融资融券标的统计情况来看，在所属电池板块中，亿纬锂能本周融资净买入额排名37/42，期末融资余额行业排名2/42。
31,亿纬锂能本周获深股通增持2.34亿元，周内增持市值两市排名第11,2023-07-02 14:11:30,300014.sz,亿纬锂能本周(2023/06/25-2023/07/02)累计涨幅达2.56%，截至当前最新股价报收60.50元。从增量上来看，6月26日至6月30日间亿纬锂能获深股通增持395.72万股，持股市值增加2.34亿元。从存量上来看，截至当前最新持股量1.03亿股，最新持股市值62.23亿元，深股通持股量占A股总股本比例为5.03%。本周亿纬锂能深股通成交详细数据如下表： 在两市2698家沪深股通标的中，亿纬锂能期内深股通净买入值排名第11，深股通最新持股市值排名第67。按照东财二级行业分类的沪深股通标的统计情况来看，在所属电池板块中，亿纬锂能本周深股通净买入值行业排名2/37，最新持股市值行业排名3/37。
32,亿纬锂能06月30日获深股通增持273.96万股,2023-07-01 07:57:45,300014.sz,06月30日，亿纬锂能获深股通增持273.96万股，已连续4日获深股通增持，共计401.18万股
33,大宗交易：亿纬锂能成交991.6万元，折价18.05%（06-30）,2023-06-30 16:53:35,300014.sz,2023年6月30日，亿纬锂能发生1笔大宗交易，总成交20万股，成交金额991.6万元，成交价49.58元，折价18.05%。
35,亿纬锂能：融资净偿还148.41万元，融资余额30.2亿元（06-29）,2023-06-30 09:04:25,300014.sz,亿纬锂能融资融券信息显示，2023年6月29日融资净偿还148.41万元；融资余额30.2亿元，较前一日下降0.05%。 融资方面，当日融资买入5712.78万元，融资偿还5861.19万元，融资净偿还148.41万元。融券方面，融券卖出11.27万股，融券偿还9.37万股，融券余量308.34万股，融券余额1.76亿元。融资融券余额合计31.97亿元。
36,亿纬锂能06月29日获深股通增持89.94万股,2023-06-30 08:08:16,300014.sz,06月29日，亿纬锂能获深股通增持89.94万股，已连续3日获深股通增持，共计127.22万股，最新持股量为1亿股，占公司A股总股本的4.89%。  
37,亿纬锂能：融资净买入858.47万元，融资余额30.22亿元（06-28）,2023-06-29 08:53:21,300014.sz,亿纬锂能融资融券信息显示，2023年6月28日融资净买入858.47万元；融资余额30.22亿元，较前一日增加0.28%。 融资方面，当日融资买入6376.96万元，融资偿还5518.49万元，融资净买入858.47万元。融券方面，融券卖出13.06万股，融券偿还47.76万股，融券余量306.45万股，融券余额1.78亿元。融资融券余额合计32亿元。
38,亿纬锂能06月28日获深股通增持25.97万股,2023-06-29 08:00:01,300014.sz,06月28日，亿纬锂能获深股通增持25.97万股，最新持股量为9922.55万股，占公司A股总股本的4.85%。  
39,亿纬锂能：连续3日融资净偿还累计3586.96万元（06-27）,2023-06-28 08:52:51,300014.sz,亿纬锂能融资融券信息显示，2023年6月27日融资净偿还952.65万元；融资余额30.13亿元，较前一日下降0.32%。 融资方面，当日融资买入4651.75万元，融资偿还5604.4万元，融资净偿还952.65万元，连续3日净偿还累计3586.96万元。融券方面，融券卖出12.36万股，融券偿还28.07万股，融券余量341.15万股，融券余额2.01亿元。融资融券余额合计32.14亿元。
40,亿纬锂能06月27日获深股通增持11.3万股,2023-06-28 07:58:08,300014.sz,06月27日，亿纬锂能获深股通增持11.3万股，最新持股量为9896.58万股，占公司A股总股本的4.84%。  
41,亿纬锂能：拟开展不超60亿元的外汇套期保值业务,2023-06-27 21:09:59,300014.sz,亿纬锂能6月27日公告，董事会审议通过了《关于继续开展外汇套期保值业务的议案》，同意公司及子公司开展额度不超过60亿元（或等值外币）的外汇套期保值业务。
42,亿纬锂能：拟择机减持孙公司EBIL所持不超3.5%思摩尔国际股份,2023-06-27 21:01:57,300014.sz,"亿纬锂能6月27日公告，公司拟提请董事会授权公司董事长在董事会审议通过之日起一年内通过大宗交易方式择机减持EVEBATTERYINVESTMENTLTD.（简称“EBIL”）持有的不超过思摩尔国际控股有限公司（简称“思摩尔国际”）股票的3.5%（约21,283.80万股）。"
43,亿纬锂能：拟择机减持思摩尔国际不超过3.5%股份,2023-06-27 20:40:03,300014.sz,证券时报e公司讯，亿纬锂能(300014)6月27日晚间公告，公司全资孙公司EBIL持有思摩尔国际控股有限公司股票19.02亿股，约占思摩尔国际已发行股份总数的31.27%。公司拟提请董事会授权公司董事长在董事会审议通过之日起一年内通过大宗交易方式择机减持EBIL持有的不超过思摩尔国际股票的3.5%（约21283.80万股）。
44,亿纬锂能：公司及子公司累计对外担保总额为人民币约633.09亿元,2023-06-27 20:36:06,300014.sz,亿纬锂能（SZ300014，收盘价：58.92元）6月27日晚间发布公告称，截至本公告披露日，公司及子公司累计对外担保总额为人民币约633.09亿元，占公司2022年12月31日经审计净资产的比例为208.16%，其中对控股子公司的担保总额为人民币约618.99亿元，占公司最近一期经审计净资产的比例为203.52%。
45,注意！亿纬锂能将于7月13日召开股东大会,2023-06-27 20:32:04,300014.sz,亿纬锂能（SZ300014，收盘价：58.92元）6月27日发布公告称，2023年7月13日（星期四）14:30，公司将在公司总部会议室，惠州市仲恺高新区惠风七路38号召开2023年第五次临时股东大会。本次股东大会将审议《审议<关于对子公司提供担保的议案》》，2023年7月6日收市后登记在册的股东可现场参会投票，或通过交易所投票系统行使表决权。
46,亿纬锂能：融资净偿还1276.43万元，融资余额30.23亿元（06-26）,2023-06-27 08:54:42,300014.sz,亿纬锂能融资融券信息显示，2023年6月26日融资净偿还1276.43万元；融资余额30.23亿元，较前一日下降0.42% 融资方面，当日融资买入4808.28万元，融资偿还6084.72万元，融资净偿还1276.43万元。融券方面，融券卖出14.65万股，融券偿还10.84万股，融券余量356.86万股，融券余额2.1亿元。融资融券余额合计32.32亿元。
47,亿纬锂能：融资净偿还1357.88万元，融资余额30.35亿元（06-21）,2023-06-26 08:51:24,300014.sz,亿纬锂能融资融券信息显示，2023年6月21日融资净偿还1357.88万元；融资余额30.35亿元，较前一日下降0.45%。 融资方面，当日融资买入8260.84万元，融资偿还9618.72万元，融资净偿还1357.88万元。融券方面，融券卖出10.44万股，融券偿还8.15万股，融券余量353.04万股，融券余额2.08亿元。融资融券余额合计32.44亿元。
48,亿纬锂能发布46系列大圆柱轻型电池包,2023-06-25 18:07:48,300014.sz,亿纬锂能官微消息，6月21日-25日，EUROBIKE2023德国法兰克福欧洲自行车展举行，亿纬锂能首次发布46系列大圆柱轻型电池包，其使用亿纬锂能车规级46大圆柱电芯。截至目前，亿纬锂能已累计为全球提供近20亿只圆柱电池。
49,亿纬锂能06月21日获深股通增持85.87万股,2023-06-22 07:43:50,300014.sz,06月21日，亿纬锂能获深股通增持85.87万股，最新持股量为9890.74万股，占公司A股总股本的4.83%。
50,亿纬锂能股东户数增加1061户，户均持股65.8万元,2023-06-21 20:01:26,300014.sz,亿纬锂能2023年6月21日在深交所互动易中披露，截至2023年6月20日公司股东户数为17.05万户，较上期（2023年6月9日）增加1061户，增幅为0.63%。 亿纬锂能股东户数高于行业平均水平。根据Choice数据，截至2023年6月20日电力设备行业上市公司平均股东户数为4.71万户。其中，公司股东户数处于1.5万~3.5万区间占比最高，为29.08%。  2023年4月20日至今，公司股东户数有所下降，区间跌幅为2.38%。2023年4月20日至2023年6月20日区间股价下降5.70%。  截至2023年6月20日，公司最新总股本为20.46亿股，其中流通股本为18.49亿股。户均持有流通股数量由上期的1.09万股下降至1.08万股，户均流通市值65.8万元。 亿纬锂能户均持有流通市值高于行业平均水平。根据Choice数据，截至2023年6月20日，电力设备行业A股上市公司平均户均持有流通股市值为33.91万元。其中，24.93%的公司户均持有流通股市值在12万~23.5万区间内。  2023年6月20日，深股通持有亿纬锂能的股份数量为9804.87万股，占流通股本的4.79%，较上期（2023年6月9日）的9860.27万股下降0.56%。
51,亿纬锂能：融资净买入1.08亿元，两市排名第11（06-20）,2023-06-21 08:50:45,300014.sz,亿纬锂能融资融券信息显示，2023年6月20日融资净买入1.08亿元；融资余额30.49亿元，较前一日增加3.68%。 融资方面，当日融资买入2.26亿元，融资偿还1.18亿元，融资净买入1.08亿元，净买入额两市排名第11。融券方面，融券卖出12.69万股，融券偿还20.99万股，融券余量350.75万股，融券余额2.13亿元。融资融券余额合计32.62亿元。
52,亿纬锂能06月20日被深股通减持80.21万股,2023-06-21 07:59:30,300014.sz,06月20日，亿纬锂能被深股通减持80.21万股，最新持股量为9804.87万股，占公司A股总股本的4.79%。  
53,【调研快报】亿纬锂能接待安信证券等多家机构调研,2023-06-20 21:37:24,300014.sz,亿纬锂能6月20日发布消息，6月16日，公司接待安信证券等多家机构调研，接待人员证券部黄远庭，王仕博，潘振华，接待地点惠州亿纬锂能股份有限公司惠州仲恺总部A1栋42号会议室。  一、亿纬锂能证券部回答线下调研机构投资者提问问题1:分享一下最近公司发布的和Powin及ABS的合作情况?回复:根据公司公告，6月14日，公司与美国储能电池集成解决方案提供商Powin签订采购协议，双方同意亿纬动力根据约定向Powin生产和交付10GWh方形磷酸铁锂电池。Powin是…  除当日外，亿纬锂能近一年共接待53家机构118次调研，历史回测情况如下表所示：  6月20日，欧陆通、炬华科技、鑫宏业、众合科技、武汉蓝电、容大感光等公司相继发布机构调研公告，具体情况如下表：
54,亿纬锂能：海外业务占比预期在未来还是有持续稳定的增长空间,2023-06-20 21:16:21,300014.sz,亿纬锂能近期接受投资者调研时称，从收入构成来看，公司目前外销占比大概在40%左右。与去年全年相比，外销占比在逐步提升。基于两方面原因，一是储能业务的拓展，第二是动力电池出口业务陆续增加。整体来看，随着公司产能进一步释放，海外业务占比预期在未来还是有持续稳定的增长空间。
55,亿纬锂能：目前46系列电池项目按规划顺利推进当中 其中荆门基地大圆柱产线今年年初开始试产,2023-06-20 21:04:19,300014.sz,亿纬锂能近期接受投资者调研时称，公司在国内率先完成了46系列等三元高比能大圆柱电池的布局，在湖北荆门、四川成都、辽宁沈阳等地区规划了产能，并已获得成都大运、德国宝马等国内外众多一流车用客户的定点。目前46系列电池项目按规划顺利推进当中，其中荆门基地大圆柱产线今年年初开始试产，现在正在调试阶段。
56,网传亿纬锂能汽车动力电池不符合要求 不能纳入特斯拉定点采购？亿纬锂能回应：没有相关消息,2023-06-20 20:48:15,300014.sz,网传亿纬锂能汽车动力电池不符合要求，不能纳入特斯拉定点采购？亿纬锂能回应：没有相关消息。
57,亿纬锂能：接受安信证券等机构调研,2023-06-20 20:16:39,300014.sz,亿纬锂能（SZ300014，收盘价：60.7元）发布公告称，2023年06月16日15:00-16:30，亿纬锂能接受安信证券等机构调研，公司证券部黄远庭、王仕博、潘振华参与接待，并回答了调研机构提出的问题。2022年1至12月份，亿纬锂能的营业收入构成为：电子元器件制造业占比100.0%。
58,亿纬锂能大宗交易成交5.70万股 成交额298.95万元,2023-06-20 17:11:04,300014.sz,亿纬锂能6月20日大宗交易平台出现一笔成交，成交量5.70万股，成交金额298.95万元，大宗交易成交价为52.48元，相对今日收盘价折价13.54%。该笔交易的买方营业部为招商证券股份有限公司上海世纪大道证券营业部，卖方营业部为中信证券股份有限公司上海环球金融中心证券营业部。进一步统计，近3个月内该股累计发生7笔大宗交易，合计成交金额为5735.27万元。
59,大宗交易：亿纬锂能成交298.95万元，折价13.54%（06-20）,2023-06-20 16:33:48,300014.sz,2023年6月20日，亿纬锂能发生了1笔大宗交易，总成交5.7万股，成交金额298.95万元，成交价52.48元。当日收盘报价60.70元，涨幅1.15%，成交金额17.34亿元；大宗交易成交金额占当日成交金额0.17%，折价13.54%。 6月20日，中际旭创、美的集团、拓尔思、通富微电、江苏雷利等公司均发生大宗交易，具体情况如下表：
60,亿纬锂能孙公司收到现金分红1.52亿港元 涉及电子烟业务,2023-06-20 10:41:41,300014.sz,6月19日，亿纬锂能公告，公司的间接参股公司思摩尔国际控股有限公司5月25日举行股东周年大会，审议通过了“宣派截至2022年12月31日止年度之末期股息每股8港仙”的议案。公司全资孙公司EVEBATTERYINVESTMENTLTD.（“EBIL”）持有思摩尔国际股份19.01亿股，预计可获得现金红利1.52亿港元。截至本公告日，EBIL收到该笔现金分红款1.52亿港元。
61,亿纬锂能：融资净偿还2136.31万元，融资余额29.41亿元（06-19）,2023-06-20 08:54:19,300014.sz,2023年6月19日亿纬锂能融资净偿还2136.31万元，融资余额29.41亿元
62,亿纬锂能06月19日被深股通减持62.82万股,2023-06-20 08:01:14,300014.sz,06月19日，亿纬锂能被深股通减持62.82万股，最新持股量为9885.08万股，占公司A股总股本的4.83%。  
