,title,post_publish_time,code_name,content
37,精达股份：融资净买入36.72万元，融资余额4.08亿元（07-17）,2023-07-18 07:34:30,600577.sh,精达股份融资融券信息显示，2023年7月17日融资净买入36.72万元；融资余额4.08亿元，较前一日增加0.09%。 融资方面，当日融资买入186.25万元，融资偿还149.53万元，融资净买入36.72万元。融券方面，融券卖出0股，融券偿还0股，融券余量85.11万股，融券余额364.27万元。融资融券余额合计4.11亿元。
38,融资融券周汇总：精达股份本周融资净买入101.71万元,2023-07-16 15:05:45,600577.sh,精达股份本周(2023/07/10-2023/07/14)累计跌幅达0.47%，截至7月14日最新股价报收4.27元。从增量上来看，7月10日至7月14日融资买入交易规模2025.29万元，融资偿还规模1923.59万元，期内融资净买入101.71万元。从存量上来看，截止7月16日，精达股份融资融券余额4.11亿元，其中融资余额规模4.07亿元，融券余额规模363.42万元。 在两市3229家融资融券标的中，精达股份期内融资净买入值排名第1243，期末融资余额排名第881。按东财二级行业分类的融资融券标的统计情况来看，在所属电网设备板块中，精达股份本周融资净买入额排名35/83，期末融资余额行业排名11/83。
39,沪股通连续3周净买入精达股份 累计净买入4691.49万元,2023-07-16 14:11:52,600577.sh,精达股份本周(2023/07/09-2023/07/16)累计跌幅达0.47%，截至当前最新股价报收4.27元。从增量上来看，7月10日至7月14日间精达股份获沪股通增持123.9万股，持股市值增加548.18万元。从存量上来看，截至当前最新持股量2632.39万股，最新持股市值1.12亿元，沪股通持股量占A股总股本比例为1.27%。本周精达股份沪股通成交详细数据如下表： 精达股份本周北向资金延续流入态势，沪股通持股市值已连续3周增长累计达4691.49万元。在两市2699家沪深股通标的中，精达股份期内沪股通净买入值排名第851，沪股通最新持股市值排名第1196。按照东财二级行业分类的沪深股通标的统计情况来看，在所属电网设备板块中，精达股份本周沪股通净买入值行业排名15/59，最新持股市值行业排名22/59。
40,精达股份07月14日被沪股通减持180.37万股,2023-07-15 07:50:47,600577.sh,07月14日，精达股份被沪股通减持180.37万股，最新持股量为2632.39万股，占公司A股总股本的1.27%。  
41,精达股份：融资净偿还25.65万元，融资余额4.07亿元（07-14）,2023-07-15 07:40:07,600577.sh,精达股份融资融券信息显示，2023年7月14日融资净偿还25.65万元；融资余额4.07亿元，较前一日下降0.06%。 融资方面，当日融资买入281.29万元，融资偿还306.94万元，融资净偿还25.65万元。融券方面，融券卖出600股，融券偿还3.6万股，融券余量85.11万股，融券余额363.42万元。融资融券余额合计4.11亿元。
42,精达股份07月13日被沪股通减持24.33万股,2023-07-14 07:49:28,600577.sh,07月13日，精达股份被沪股通减持24.33万股，最新持股量为2812.76万股，占公司A股总股本的1.35%。
43,精达股份：融资净买入126.04万元，融资余额4.08亿元（07-13）,2023-07-14 07:34:06,600577.sh,精达股份融资融券信息显示，2023年7月13日融资净买入126.04万元；融资余额4.08亿元，较前一日增加0.31%。 融资方面，当日融资买入552.13万元，融资偿还426.09万元，融资净买入126.04万元。融券方面，融券卖出3.92万股，融券偿还0股，融券余量88.65万股，融券余额382.96万元。融资融券余额合计4.11亿元。
44,精达股份07月12日获沪股通增持179.92万股,2023-07-13 07:48:11,600577.sh,07月12日，精达股份获沪股通增持179.92万股，最新持股量为2837.09万股，占公司A股总股本的1.36%。
45,精达股份：融资净买入45.03万元，融资余额4.06亿元（07-12）,2023-07-13 07:47:42,600577.sh,精达股份融资融券信息显示，2023年7月12日融资净买入45.03万元；融资余额4.06亿元，较前一日增加0.11% 融资方面，当日融资买入499.49万元，融资偿还454.46万元，融资净买入45.03万元。融券方面，融券卖出6.38万股，融券偿还2.68万股，融券余量84.73万股，融券余额366.88万元。融资融券余额合计4.1亿元。
46,精达股份07月11日获沪股通增持217.99万股,2023-07-12 07:42:38,600577.sh,07月11日，精达股份获沪股通增持217.99万股，最新持股量为2657.17万股，占公司A股总股本的1.28%。
47,精达股份：融资余额4.06亿元，创近一年新低（07-11）,2023-07-12 07:38:36,600577.sh,精达股份融资融券信息显示，2023年7月11日融资净偿还8.74万元；融资余额4.06亿元，创近一年新低，较前一日下降0.02%。 融资方面，当日融资买入453.64万元，融资偿还462.37万元，融资净偿还8.74万元，连续4日净偿还累计534.68万元。融券方面，融券卖出3.36万股，融券偿还5.81万股，融券余量81.03万股，融券余额352.48万元。融资融券余额合计4.09亿元。
48,精达股份07月10日被沪股通减持69.31万股,2023-07-11 07:50:57,600577.sh,07月10日，精达股份被沪股通减持69.31万股，最新持股量为2439.18万股，占公司A股总股本的1.17%。  
49,精达股份：融资余额4.06亿元，创近一年新低（07-10）,2023-07-11 07:32:39,600577.sh,精达股份融资融券信息显示，2023年7月10日融资净偿还34.98万元；融资余额4.06亿元，创近一年新低，较前一日下降0.09%。 融资方面，当日融资买入238.74万元，融资偿还273.72万元，融资净偿还34.98万元，连续3日净偿还累计525.95万元。融券方面，融券卖出2.39万股，融券偿还5.6万股，融券余量83.48万股，融券余额358.96万元。融资融券余额合计4.1亿元。
58,精达股份07月04日获沪股通增持317.42万股,2023-07-05 07:39:08,600577.sh,07月04日，精达股份获沪股通增持317.42万股，已连续4日获沪股通增持，共计953.5万股
59,精达股份：融资余额4.07亿元，创近一年新低（07-04）,2023-07-05 07:30:22,600577.sh,精达股份融资融券信息显示，2023年7月4日融资净偿还153.98万元；融资余额4.07亿元，创近一年新低，较前一日下降0.38%。 融资方面，当日融资买入866.1万元，融资偿还1020.08万元，融资净偿还153.98万元，连续4日净偿还累计1557.82万元。融券方面，融券卖出11.06万股，融券偿还3.67万股，融券余量74.72万股，融券余额321.29万元。融资融券余额合计4.1亿元。
60,精达股份07月03日获沪股通增持95.68万股,2023-07-04 07:48:49,600577.sh,07月03日，精达股份获沪股通增持95.68万股，已连续3日获沪股通增持，共计636.08万股
61,精达股份：融资余额4.09亿元，创近一年新低（07-03）,2023-07-04 07:38:25,600577.sh,精达股份融资融券信息显示，2023年7月3日融资净偿还431.04万元；融资余额4.09亿元，创近一年新低，较前一日下降1.04%。 融资方面，当日融资买入381.63万元，融资偿还812.68万元，融资净偿还431.04万元，连续3日净偿还累计1403.85万元。融券方面，融券卖出0股，融券偿还2.79万股，融券余量67.33万股，融券余额285.47万元。融资融券余额合计4.11亿元。
62,精达股份：截至第二季度末“精达转债”累计转股约7441万股,2023-07-03 16:02:25,600577.sh,精达股份（SH600577，收盘价：4.24元）7月3日晚间发布公告称，精达转债自2021年2月25日至2023年6月30日期间，转股的金额为人民币约2.78亿元，因转股形成的股份数量约7441.03万股，占可转债转股前公司已发行股份总额的3.87%其中2023年4月1日至2023年6月30日，转股金额为人民币约3.9万元，因转股形成的股份数量为约1.07万股。截至至2023年6月30日，尚未转股的精达转债金额为人民币约5.09亿元，占公司可转债发行总额的64.73%。 2022年1至12月份，精达股份的营业收入构成为：加工制造业占比96.48%，物流业占比0.01%。 精达股份的董事长是李晓，男，50岁，学历背景为硕士；总经理是秦兵，男，54岁，学历背景为中专。 截至发稿，精达股份市值为88亿元。
63,精达股份：截至第二季度末“精达转债”累计转股约7441万股,2023-07-03 16:02:25,600577.sh,精达股份（SH600577，收盘价：4.24元）7月3日晚间发布公告称，精达转债自2021年2月25日至2023年6月30日期间，转股的金额为人民币约2.78亿元，因转股形成的股份数量约7441.03万股，占可转债转股前公司已发行股份总额的3.87%其中2023年4月1日至2023年6月30日，转股金额为人民币约3.9万元，因转股形成的股份数量为约1.07万股。截至至2023年6月30日，尚未转股的精达转债金额为人民币约5.09亿元，占公司可转债发行总额的64.73%。 2022年1至12月份，精达股份的营业收入构成为：加工制造业占比96.48%，物流业占比0.01%。 精达股份的董事长是李晓，男，50岁，学历背景为硕士；总经理是秦兵，男，54岁，学历背景为中专。 截至发稿，精达股份市值为88亿元。
64,精达股份本周融资净偿还2137.84万元，居电网设备板块第四,2023-07-02 15:06:07,600577.sh,精达股份本周(2023/06/26-2023/06/30)累计涨幅达1.93%，截至6月30日最新股价报收4.22元。从增量上来看，6月26日至6月30日融资买入交易规模1983.09万元，融资偿还规模4120.93万元，期内融资净偿还2137.84万元。从存量上来看，截止7月2日，精达股份融资融券余额4.16亿元，其中融资余额规模4.13亿元，融券余额规模295.9万元。 精达股份本周两融资金延续回落态势，融资余额已连续3周降低累计达7498.02万元。在两市3192家融资融券标的中，精达股份期内融资净买入值排名第2925，期末融资余额排名第871。按东财二级行业分类的融资融券标的统计情况来看，在所属电网设备板块中，精达股份本周融资净买入额排名79/82，期末融资余额行业排名11/82。
65,精达股份本周沪股通持股市值增加2100.82万元，居电网设备板块第十,2023-07-02 14:12:29,600577.sh,精达股份本周(2023/06/25-2023/07/02)累计涨幅达1.93%，截至当前最新股价报收4.22元。从增量上来看，6月26日至6月30日间精达股份获沪股通增持501.31万股，持股市值增加2100.82万元。从存量上来看，截至当前最新持股量2031.43万股，最新持股市值8572.62万元，沪股通持股量占A股总股本比例为0.98%。本周精达股份沪股通成交详细数据如下表： 在两市2698家沪深股通标的中，精达股份期内沪股通净买入值排名第477，沪股通最新持股市值排名第1373。按照东财二级行业分类的沪深股通标的统计情况来看，在所属电网设备板块中，精达股份本周沪股通净买入值行业排名10/59，最新持股市值行业排名26/59。
66,精达股份06月30日获沪股通增持177.06万股,2023-07-01 07:40:59,600577.sh,06月30日，精达股份获沪股通增持177.06万股，最新持股量为2031.43万股，占公司A股总股本的0.98%。
67,精达股份：融资余额4.13亿元，创近一年新低（06-30）,2023-07-01 07:34:36,600577.sh,精达股份融资融券信息显示，2023年6月30日融资净偿还451.15万元；融资余额4.13亿元，创近一年新低，较前一日下降1.08% 融资方面，当日融资买入104.94万元，融资偿还556.09万元，融资净偿还451.15万元。融券方面，融券卖出12.89万股，融券偿还7.47万股，融券余量70.12万股，融券余额295.9万元。融资融券余额合计4.16亿元。
68,精达股份06月29日获沪股通增持363.33万股,2023-06-30 07:40:00,600577.sh,06月29日，精达股份获沪股通增持363.33万股，最新持股量为1854.37万股，占公司A股总股本的0.89%。  
69,精达股份：融资余额4.17亿元，创近一年新低（06-29）,2023-06-30 07:33:11,600577.sh,精达股份融资融券信息显示，2023年6月29日融资净偿还521.65万元；融资余额4.17亿元，创近一年新低，较前一日下降1.23%。 融资方面，当日融资买入350.34万元，融资偿还871.99万元，融资净偿还521.65万元。融券方面，融券卖出1700股，融券偿还2.23万股，融券余量64.7万股，融券余额269.79万元。融资融券余额合计4.2亿元。
70,精达股份06月28日被沪股通减持114.1万股,2023-06-29 07:45:46,600577.sh,06月28日，精达股份被沪股通减持114.1万股，最新持股量为1491.04万股，占公司A股总股本的0.72%。
71,精达股份：融资净买入90.78万元，融资余额4.23亿元（06-28）,2023-06-29 07:29:16,600577.sh,精达股份融资融券信息显示，2023年6月28日融资净买入90.78万元；融资余额4.23亿元，较前一日增加0.22% 融资方面，当日融资买入616.04万元，融资偿还525.26万元，融资净买入90.78万元。融券方面，融券卖出7.41万股，融券偿还6.22万股，融券余量66.76万股，融券余额277.05万元。融资融券余额合计4.25亿元。
72,精达股份：子公司恒丰特导北交所IPO申请获受理，公司持有80.69%股份,2023-06-28 17:31:30,600577.sh,南方财经6月28日电，精达股份晚间公告称，控股子公司恒丰特导申请公开发行股票并在北交所上市申请获得受理。公司控股子公司恒丰特导为新三板挂牌企业，证券简称：恒丰特导。公司及全资子公司铜陵顶科线材有限公司合计持有恒丰特导1.38亿股，持股比例为80.69%。
73,精达股份06月27日获沪股通增持113.61万股,2023-06-28 07:43:09,600577.sh,06月27日，精达股份获沪股通增持113.61万股，最新持股量为1605.13万股，占公司A股总股本的0.77%。  
74,精达股份：融资余额4.22亿元，创近一年新低（06-27）,2023-06-28 07:33:36,600577.sh,精达股份融资融券信息显示，2023年6月27日融资净偿还474.01万元；融资余额4.22亿元，创近一年新低，较前一日下降1.11%。 融资方面，当日融资买入385.4万元，融资偿还859.41万元，融资净偿还474.01万元。融券方面，融券卖出6.05万股，融券偿还2.1万股，融券余量65.57万股，融券余额270.8万元。融资融券余额合计4.24亿元。
94,精达股份：融资余额4.36亿元，创近一年新低（06-19）,2023-06-20 07:31:29,600577.sh,2023年6月19日精达股份融资余额4.36亿元，创近一年新低
95,精达股份本周融资净偿还4806.77万元，居电网设备板块第二,2023-06-18 15:05:29,600577.sh,精达股份本周(2023/06/12-2023/06/16)累计涨幅达2.42%，截至6月16日最新股价报收4.23元。从增量上来看，6月12日至6月16日融资买入交易规模2440.63万元，融资偿还规模7247.4万元，期内融资净偿还4806.77万元。从存量上来看，截止6月18日，精达股份融资融券余额4.41亿元，其中融资余额规模4.4亿元，融券余额规模153.46万元。 在两市3176家融资融券标的中，精达股份期内融资净买入值排名第3077，期末融资余额排名第822。按东财二级行业分类的融资融券标的统计情况来看，在所属电网设备板块中，精达股份本周融资净买入额排名80/81，期末融资余额行业排名10/81。
96,精达股份本周获沪股通增持297.91万股 最新持股量1566.81万股,2023-06-18 14:07:21,600577.sh,精达股份本周(2023/06/11-2023/06/18)累计涨幅达2.42%，截至当前最新股价报收4.23元。从增量上来看，6月12日至6月16日间精达股份获沪股通增持297.91万股，持股市值增加1263.34万元。从存量上来看，截至当前最新持股量1566.81万股，最新持股市值6627.62万元，沪股通持股量占A股总股本比例为0.75%。本周精达股份沪股通成交详细数据如下表： 在两市2546家沪深股通标的中，精达股份期内沪股通净买入值排名第615，沪股通最新持股市值排名第1493。按照东财二级行业分类的沪深股通标的统计情况来看，在所属电网设备板块中，精达股份本周沪股通净买入值行业排名16/56，最新持股市值行业排名28/56。
97,精达股份06月16日被沪股通减持41.2万股,2023-06-17 07:47:30,600577.sh,06月16日，精达股份被沪股通减持41.2万股，最新持股量为1566.81万股，占公司A股总股本的0.75%。  
98,精达股份：融资余额4.4亿元，创近一年新低（06-16）,2023-06-17 07:32:15,600577.sh,2023年6月16日精达股份融资余额4.4亿元，创近一年新低
99,精达股份06月15日获沪股通增持21.48万股,2023-06-16 07:35:15,600577.sh,06月15日，精达股份获沪股通增持21.48万股，最新持股量为1608.01万股，占公司A股总股本的0.77%。  
100,精达股份：融资余额4.41亿元，创近一年新低（06-15）,2023-06-16 07:34:37,600577.sh,2023年6月15日精达股份融资余额4.41亿元，创近一年新低
101,精达股份06月14日被沪股通减持112.86万股,2023-06-15 07:38:45,600577.sh,06月14日，精达股份被沪股通减持112.86万股，最新持股量为1586.53万股，占公司A股总股本的0.76%。  
102,精达股份：融资余额4.53亿元，创近一年新低（06-14）,2023-06-15 07:36:40,600577.sh,精达股份融资融券信息显示，2023年6月14日融资净偿还1.52万元；融资余额4.53亿元，创近一年新低，较前一日下降0%。 融资方面，当日融资买入411.12万元，融资偿还412.64万元，融资净偿还1.52万元，连续3日净偿还累计3481.17万元。融券方面，融券卖出2.03万股，融券偿还4.82万股，融券余量26.03万股，融券余额110.1万元。融资融券余额合计4.54亿元。
103,精达股份06月13日获沪股通增持101.44万股,2023-06-14 07:37:29,600577.sh,06月13日，精达股份获沪股通增持101.44万股，已连续3日获沪股通增持，共计444.01万股，最新持股量为1699.39万股，占公司A股总股本的0.82%。  
104,精达股份：融资余额4.53亿元，创近一年新低（06-13）,2023-06-14 07:31:14,600577.sh,精达股份融资融券信息显示，2023年6月13日融资净偿还2887.91万元；融资余额4.53亿元，创近一年新低，较前一日下降5.99%。 融资方面，当日融资买入540万元，融资偿还3427.91万元，融资净偿还2887.91万元。融券方面，融券卖出3000股，融券偿还4.83万股，融券余量28.82万股，融券余额123.07万元。融资融券余额合计4.54亿元。
105,精达股份06月12日获沪股通增持329.04万股,2023-06-13 07:40:12,600577.sh,06月12日，精达股份获沪股通增持329.04万股，最新持股量为1597.95万股，占公司A股总股本的0.77%。
106,精达股份：融资净偿还591.74万元，融资余额4.82亿元（06-12）,2023-06-13 07:29:29,600577.sh,2023年6月12日精达股份融资净偿还591.74万元，融资余额4.82亿元
107,精达股份本周融资净买入639.2万元，居电网设备板块第十一,2023-06-11 15:06:42,600577.sh,精达股份本周(2023/06/05-2023/06/09)累计跌幅达3.05%，截至6月9日最新股价报收4.13元。从增量上来看，6月5日至6月9日融资买入交易规模2737.77万元，融资偿还规模2098.57万元，期内融资净买入639.2万元。从存量上来看，截止6月11日，精达股份融资融券余额4.89亿元，其中融资余额规模4.88亿元，融券余额规模138.98万元。 在两市3171家融资融券标的中，精达股份期内融资净买入值排名第593，期末融资余额排名第731。按东财二级行业分类的融资融券标的统计情况来看，在所属电网设备板块中，精达股份本周融资净买入额排名11/81，期末融资余额行业排名7/81。
108,精达股份本周沪股通持股市值减少1714.79万元，居电网设备板块第九,2023-06-11 14:08:26,600577.sh,精达股份本周(2023/06/04-2023/06/11)累计跌幅达3.05%，截至当前最新股价报收4.13元。从增量上来看，6月5日至6月9日间精达股份被沪股通减持410.21万股，持股市值减少1714.79万元。从存量上来看，截至当前最新持股量1268.91万股，最新持股市值5240.59万元，沪股通持股量占A股总股本比例为0.61%。本周精达股份沪股通成交详细数据如下表： 在两市2548家沪深股通标的中，精达股份期内沪股通净买入值排名第2020，沪股通最新持股市值排名第1600。按照东财二级行业分类的沪深股通标的统计情况来看，在所属电网设备板块中，精达股份本周沪股通净买入值行业排名48/56，最新持股市值行业排名30/56。
109,精达股份06月09日获沪股通增持13.53万股,2023-06-10 07:44:20,600577.sh,06月09日，精达股份获沪股通增持13.53万股，最新持股量为1268.91万股，占公司A股总股本的0.61%。  
110,精达股份：融资净买入118.72万元，融资余额4.88亿元（06-09）,2023-06-10 07:30:43,600577.sh,2023年6月9日精达股份融资净买入118.72万元，融资余额4.88亿元
120,精达股份本周获沪股通增持82.17万股 最新持股量1679.12万股,2023-06-04 14:05:57,600577.sh,精达股份本周(2023/05/28-2023/06/04)累计跌幅达1.84%，截至当前最新股价报收4.26元。从增量上来看，5月29日至6月2日间精达股份获沪股通增持82.17万股，持股市值增加353.99万元。从存量上来看，截至当前最新持股量1679.12万股，最新持股市值7153.04万元，沪股通持股量占A股总股本比例为0.81%。本周精达股份沪股通成交详细数据如下表： 在两市2546家沪深股通标的中，精达股份期内沪股通净买入值排名第1265，沪股通最新持股市值排名第1467。按照东财二级行业分类的沪深股通标的统计情况来看，在所属电网设备板块中，精达股份本周沪股通净买入值行业排名23/56，最新持股市值行业排名25/56。
121,精达股份06月02日获沪股通增持132.84万股,2023-06-03 07:44:28,600577.sh,06月02日，精达股份获沪股通增持132.84万股，最新持股量为1679.12万股，占公司A股总股本的0.81%。
122,精达股份：融资净偿还624.07万元，融资余额4.81亿元（06-02）,2023-06-03 07:36:26,600577.sh,2023年6月2日精达股份融资净偿还624.07万元，融资余额4.81亿元
123,精达股份06月01日获沪股通增持77.58万股,2023-06-02 07:44:57,600577.sh,06月01日，精达股份获沪股通增持77.58万股，最新持股量为1546.28万股，占公司A股总股本的0.74%。  
124,精达股份：融资净偿还135.55万元，融资余额4.88亿元（06-01）,2023-06-02 07:33:37,600577.sh,精达股份融资融券信息显示，2023年6月1日融资净偿还135.55万元；融资余额4.88亿元，较前一日下降0.28% 融资方面，当日融资买入338.11万元，融资偿还473.66万元，融资净偿还135.55万元。融券方面，融券卖出1600股，融券偿还8.97万股，融券余量38.16万股，融券余额160.28万元。融资融券余额合计4.89亿元。
125,精达股份05月31日被沪股通减持142.48万股,2023-06-01 07:45:56,600577.sh,05月31日，精达股份被沪股通减持142.48万股，最新持股量为1468.71万股，占公司A股总股本的0.71%。
126,精达股份：融资净买入313.12万元，融资余额4.89亿元（05-31）,2023-06-01 07:34:29,600577.sh,精达股份融资融券信息显示，2023年5月31日融资净买入313.12万元；融资余额4.89亿元，较前一日增加0.64%。 融资方面，当日融资买入918.18万元，融资偿还605.06万元，融资净买入313.12万元。融券方面，融券卖出3.23万股，融券偿还11.49万股，融券余量46.97万股，融券余额196.81万元。融资融券余额合计4.91亿元。
127,精达股份05月30日获沪股通增持36.46万股,2023-05-31 07:45:31,600577.sh,05月30日，精达股份获沪股通增持36.46万股，最新持股量为1611.18万股，占公司A股总股本的0.77%。  
128,精达股份：融资净偿还1739.22万元，融资余额4.86亿元（05-30）,2023-05-31 07:29:52,600577.sh,精达股份融资融券信息显示，2023年5月30日融资净偿还1739.22万元；融资余额4.86亿元，较前一日下降3.46%。 融资方面，当日融资买入856.01万元，融资偿还2595.23万元，融资净偿还1739.22万元。融券方面，融券卖出17.42万股，融券偿还1400股，融券余量55.23万股，融券余额235.28万元。融资融券余额合计4.88亿元。
